optimizer,lr,seed,fold,n_train,n_val,total_epochs,best_epoch,train_loss_final,val_loss_final,train_acc_final,val_acc_final,macro_precision,macro_recall,macro_f1,weighted_f1,time_seconds,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision_2,recall_2,f1_2,precision_3,recall_3,f1_3,precision_4,recall_4,f1_4,precision_5,recall_5,f1_5,precision_6,recall_6,f1_6,precision_7,recall_7,f1_7,precision_8,recall_8,f1_8,precision_9,recall_9,f1_9
momentum,0.01,7,2,9960.0,2489.0,70.0,4.0,0.0001311975123872,0.3364858420916404,1.0,0.952591402169546,0.8453613744683357,0.8380326841007122,0.841332566207862,0.9522136503791524,6.362936019897461,0.97,0.983108108108108,0.976510067114094,0.9737609329446064,0.9910979228486648,0.9823529411764704,0.9498327759197324,0.953020134228188,0.95142378559464,0.9565217391304348,0.934640522875817,0.9454545454545454,0.9517241379310344,0.9452054794520548,0.9484536082474228,0.8125,0.7222222222222222,0.7647058823529411,0.960655737704918,0.9898648648648648,0.9750415973377704,0.93125,0.952076677316294,0.9415481832543444,0.0,0.0,0.0,0.9473684210526316,0.9090909090909092,0.9278350515463918
momentum,0.01,7,3,9960.0,2489.0,70.0,4.0,0.0001349489341178,0.2978685383316645,1.0,0.9541984732824428,0.8518527029742688,0.8440568149664655,0.8476268394248627,0.9540405084618258,6.331305980682373,0.9534883720930232,0.9695945945945946,0.9614740368509214,0.9793510324483776,0.9851632047477744,0.9822485207100592,0.94,0.9463087248322148,0.94314381270903,0.9475409836065574,0.9444444444444444,0.9459901800327332,0.958904109589041,0.958904109589041,0.958904109589041,0.875,0.7777777777777778,0.823529411764706,0.9662162162162162,0.9662162162162162,0.9662162162162162,0.9671052631578948,0.939297124600639,0.9529983792544572,0.0,0.0,0.0,0.930921052631579,0.9528619528619529,0.9417637271214642
momentum,0.01,7,4,9962.0,2487.0,70.0,3.0,0.000135056361731,0.3194579108800035,1.0,0.9525532770406112,0.8413702242587533,0.8486890757707121,0.8446455752116186,0.9528277498780866,6.276299953460693,0.9665551839464884,0.9763513513513512,0.9714285714285714,0.993939393939394,0.973293768545994,0.9835082458770612,0.933774834437086,0.9494949494949496,0.9415692821368948,0.9421221864951768,0.9575163398692812,0.9497568881685576,0.9646643109540636,0.934931506849315,0.9495652173913044,0.7540983606557377,0.8518518518518519,0.7999999999999999,0.9789473684210528,0.9457627118644067,0.9620689655172416,0.9435736677115988,0.9616613418530352,0.9525316455696204,0.0,0.0,0.0,0.936026936026936,0.936026936026936,0.936026936026936
momentum,0.01,13,0,9956.0,2493.0,70.0,2.0,0.0001338046510426,0.2995496646531498,1.0,0.9526674689129564,0.8478413243955156,0.8493751729676877,0.8485106639295777,0.9526158878046568,6.345329999923706,0.9565217391304348,0.9662162162162162,0.961344537815126,0.9849397590361446,0.9703264094955488,0.9775784753363228,0.9288025889967636,0.9630872483221476,0.945634266886326,0.9393939393939394,0.9087947882736156,0.9238410596026492,0.9498327759197324,0.9726027397260274,0.9610829103214892,0.8392857142857143,0.8545454545454545,0.8468468468468467,0.9798657718120806,0.9864864864864864,0.9831649831649832,0.9614147909967846,0.9522292993630572,0.9568,0.0,0.0,0.0,0.9383561643835616,0.9194630872483222,0.9288135593220338
momentum,0.01,13,1,9958.0,2491.0,70.0,3.0,0.0001376528712784,0.304030935717975,1.0,0.9562424729024488,0.8539592531195741,0.848730322618654,0.8511792207627155,0.9561330290596292,6.278445243835449,0.9638157894736842,0.9898648648648648,0.9766666666666668,0.9792284866468842,0.9792284866468842,0.9792284866468842,0.9655172413793104,0.9395973154362416,0.9523809523809524,0.954248366013072,0.9511400651465798,0.9526916802610114,0.9419795221843004,0.9452054794520548,0.9435897435897436,0.88,0.8148148148148148,0.8461538461538461,0.9595959595959596,0.9628378378378378,0.9612141652613828,0.9647435897435898,0.9616613418530352,0.9632,0.0,0.0,0.0,0.9304635761589404,0.9429530201342282,0.9366666666666668
momentum,0.01,13,2,9960.0,2489.0,70.0,6.0,0.0001354025049215,0.238420095793601,1.0,0.9554037766171152,0.8519879331980367,0.849398349228129,0.8505858917357241,0.9553193983772146,6.284985065460205,0.979591836734694,0.972972972972973,0.976271186440678,0.9940476190476192,0.9910979228486648,0.9925705794947994,0.9513888888888888,0.9194630872483222,0.9351535836177476,0.9566666666666668,0.937908496732026,0.9471947194719472,0.9366666666666666,0.9623287671232876,0.9493243243243245,0.8653846153846154,0.8333333333333334,0.8490566037735849,0.9504950495049505,0.972972972972973,0.9616026711185308,0.9529780564263324,0.9712460063897764,0.9620253164556962,0.0,0.0,0.0,0.9326599326599326,0.9326599326599326,0.9326599326599326
momentum,0.01,13,3,9960.0,2489.0,70.0,2.0,0.0001304781417277,0.3177128651841461,1.0,0.9493772599437524,0.8445965177539587,0.8384331698738329,0.8413041436299655,0.9492604362666018,6.298068046569824,0.9727891156462584,0.9662162162162162,0.9694915254237289,0.9850299401197604,0.9762611275964392,0.9806259314456036,0.9453924914675768,0.929530201342282,0.9373942470389172,0.9512987012987012,0.9575163398692812,0.9543973941368076,0.9155405405405406,0.928082191780822,0.9217687074829932,0.8367346938775511,0.7592592592592593,0.796116504854369,0.9632107023411371,0.972972972972973,0.9680672268907564,0.9523809523809524,0.9584664536741214,0.9554140127388536,0.0,0.0,0.0,0.9235880398671096,0.936026936026936,0.9297658862876254
momentum,0.01,13,4,9962.0,2487.0,70.0,2.0,0.0001314737488333,0.3233288251022837,1.0,0.9593888218737434,0.856671170026973,0.851173569449913,0.8537468676718903,0.959240128981905,6.213904142379761,0.9629629629629628,0.9662162162162162,0.9645868465430018,0.9738372093023256,0.9940652818991098,0.9838472834067548,0.962457337883959,0.9494949494949496,0.9559322033898304,0.9697986577181208,0.9444444444444444,0.956953642384106,0.952054794520548,0.952054794520548,0.952054794520548,0.88,0.8148148148148148,0.8461538461538461,0.9601328903654484,0.9796610169491524,0.9697986577181208,0.949685534591195,0.9648562300319488,0.9572107765451664,0.0,0.0,0.0,0.95578231292517,0.9461279461279462,0.9509306260575296
momentum,0.01,21,0,9956.0,2493.0,70.0,2.0,0.0001344996126883,0.2087041529821624,1.0,0.9626955475330926,0.8640660170001458,0.854323139629129,0.8587622094566154,0.962586451697618,6.4025139808654785,0.9668874172185432,0.9864864864864864,0.976588628762542,0.9792899408284024,0.9821958456973294,0.9807407407407408,0.972972972972973,0.9664429530201344,0.9696969696969696,0.9672131147540984,0.9609120521172638,0.9640522875816994,0.9328859060402684,0.952054794520548,0.9423728813559324,0.9375,0.8181818181818182,0.8737864077669902,0.976027397260274,0.9628378378378378,0.9693877551020408,0.9714285714285714,0.9745222929936306,0.9729729729729728,0.0,0.0,0.0,0.9364548494983278,0.9395973154362416,0.9380234505862648
momentum,0.01,21,1,9958.0,2491.0,70.0,3.0,0.0001377213667111,0.2519794542240726,1.0,0.9594540345242876,0.8540056959059783,0.8452018805373933,0.849198775072931,0.9591866406908643,6.110202789306641,0.9539473684210528,0.9797297297297296,0.9666666666666666,0.9822485207100592,0.9851632047477744,0.9837037037037036,0.9559322033898304,0.9463087248322148,0.951096121416526,0.9607843137254902,0.9576547231270358,0.9592169657422512,0.9488054607508531,0.952054794520548,0.9504273504273504,0.851063829787234,0.7407407407407407,0.7920792079207921,0.9696969696969696,0.972972972972973,0.9713322091062394,0.9682539682539684,0.97444089456869,0.9713375796178344,0.0,0.0,0.0,0.9493243243243245,0.9429530201342282,0.9461279461279462
momentum,0.01,21,2,9960.0,2489.0,70.0,3.0,0.0001329232789262,0.3269820403335008,1.0,0.9513860988348736,0.8474557962980824,0.8462031814074903,0.8468007794232241,0.9513490318120272,6.152415990829468,0.9601328903654484,0.9763513513513512,0.9681742043551088,0.9792284866468842,0.9792284866468842,0.9792284866468842,0.9429530201342282,0.9429530201342282,0.9429530201342282,0.9448051948051948,0.9509803921568628,0.9478827361563515,0.928813559322034,0.9383561643835616,0.9335604770017036,0.8490566037735849,0.8333333333333334,0.8411214953271028,0.9659863945578232,0.9594594594594594,0.9627118644067796,0.9551282051282052,0.952076677316294,0.9536,0.0,0.0,0.0,0.9484536082474226,0.9292929292929292,0.9387755102040816
momentum,0.01,21,3,9960.0,2489.0,70.0,3.0,0.000136991122146,0.2583737335111529,1.0,0.9626355966251506,0.8616393435216226,0.8601335827360854,0.8608132244996769,0.962607122973557,6.163588285446167,0.9700996677740864,0.9864864864864864,0.9782244556113904,0.976401179941003,0.9821958456973294,0.9792899408284024,0.9385113268608414,0.9731543624161074,0.9555189456342668,0.9534883720930232,0.937908496732026,0.945634266886326,0.968421052631579,0.9452054794520548,0.9566724436741768,0.9056603773584906,0.8888888888888888,0.897196261682243,0.9863013698630136,0.972972972972973,0.979591836734694,0.9678456591639872,0.9616613418530352,0.9647435897435898,0.0,0.0,0.0,0.9496644295302014,0.9528619528619529,0.9512605042016806
momentum,0.01,21,4,9962.0,2487.0,70.0,3.0,0.0001390563440086,0.2413787131922581,1.0,0.9573783675110576,0.8480882594254521,0.8480695315576503,0.848058600811094,0.957343335480869,6.32887601852417,0.9731543624161074,0.9797297297297296,0.9764309764309764,0.9823008849557522,0.9881305637982196,0.985207100591716,0.9523809523809524,0.9427609427609428,0.9475465313028766,0.9448051948051948,0.9509803921568628,0.9478827361563515,0.9461279461279462,0.9623287671232876,0.9541595925297114,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.9761904761904762,0.9728813559322034,0.9745331069609506,0.9678456591639872,0.9616613418530352,0.9647435897435898,0.0,0.0,0.0,0.9417808219178082,0.925925925925926,0.933786078098472
momentum,0.01,99,0,9956.0,2493.0,70.0,1.0,0.0001333481743287,0.257019724012276,1.0,0.9626955475330926,0.8659583600510583,0.8556715509672482,0.860304493432564,0.9624899892563692,6.203789234161377,0.9767441860465116,0.9932432432432432,0.984924623115578,0.976401179941003,0.9821958456973294,0.9792899408284024,0.9828178694158076,0.959731543624161,0.9711375212224108,0.946372239747634,0.977198697068404,0.9615384615384616,0.9537366548042704,0.9178082191780822,0.9354275741710296,0.9583333333333334,0.8363636363636363,0.8932038834951457,0.9732441471571908,0.983108108108108,0.9781512605042018,0.9595015576323987,0.9808917197452228,0.9700787401574804,0.0,0.0,0.0,0.9324324324324323,0.9261744966442952,0.9292929292929292
momentum,0.01,99,1,9958.0,2491.0,70.0,2.0,0.0001352667478735,0.3097799005836151,1.0,0.9598554797270172,0.8581244873031743,0.8472784002770866,0.8520770948115637,0.9596303633233751,6.124238967895508,0.9767441860465116,0.9932432432432432,0.984924623115578,0.982089552238806,0.9762611275964392,0.9791666666666664,0.9315960912052116,0.959731543624161,0.9454545454545455,0.9539473684210528,0.9446254071661238,0.9492635024549918,0.9591836734693876,0.9657534246575342,0.962457337883959,0.8913043478260869,0.7592592592592593,0.8200000000000001,0.976271186440678,0.972972972972973,0.9746192893401016,0.9380804953560372,0.9680511182108626,0.9528301886792452,0.0,0.0,0.0,0.972027972027972,0.9328859060402684,0.952054794520548
momentum,0.01,99,2,9960.0,2489.0,70.0,2.0,0.00013409252132,0.2757744877277161,1.0,0.956609079951788,0.8557505644236116,0.8474827854191942,0.851191973534732,0.95643326670536,6.1235668659210205,0.9661016949152542,0.9628378378378378,0.964467005076142,0.9792899408284024,0.9821958456973294,0.9807407407407408,0.9649122807017544,0.9228187919463088,0.9433962264150942,0.9633333333333334,0.9444444444444444,0.9537953795379538,0.9620689655172414,0.9554794520547946,0.958762886597938,0.8958333333333334,0.7962962962962963,0.8431372549019608,0.9387096774193548,0.983108108108108,0.9603960396039604,0.9528301886792452,0.9680511182108626,0.960380348652932,0.0,0.0,0.0,0.9344262295081968,0.9595959595959596,0.946843853820598
momentum,0.01,99,3,9960.0,2489.0,70.0,3.0,0.0001404259035384,0.2177249195538227,1.0,0.9642426677380476,0.8634425963986441,0.8673833521585962,0.8652893458307828,0.9642483706566952,6.222066879272461,0.9728813559322034,0.9695945945945946,0.9712351945854484,0.9824046920821116,0.9940652818991098,0.9882005899705014,0.958904109589041,0.9395973154362416,0.9491525423728814,0.9733333333333334,0.954248366013072,0.9636963696369638,0.9403973509933776,0.9726027397260274,0.9562289562289562,0.912280701754386,0.9629629629629628,0.9369369369369368,0.9863013698630136,0.972972972972973,0.979591836734694,0.9585987261146496,0.9616613418530352,0.9601275917065392,0.0,0.0,0.0,0.9493243243243245,0.9461279461279462,0.9477234401349072
momentum,0.01,99,4,9962.0,2487.0,70.0,3.0,0.0001295583204104,0.286825445045701,1.0,0.950140731805388,0.8422299051228782,0.8481078671765607,0.8449723646082029,0.950234106140788,6.177189111709595,0.9534883720930232,0.9695945945945946,0.9614740368509214,0.9881656804733728,0.9910979228486648,0.9896296296296296,0.9362416107382552,0.9393939393939394,0.9378151260504204,0.9466666666666668,0.9281045751633988,0.9372937293729374,0.9411764705882352,0.9315068493150684,0.93631669535284,0.7966101694915254,0.8703703703703703,0.8318584070796461,0.9595959595959596,0.9661016949152542,0.962837837837838,0.9705882352941176,0.9488817891373802,0.9596122778675282,0.0,0.0,0.0,0.9297658862876256,0.936026936026936,0.9328859060402684
adam,0.0001,42,0,9956.0,2493.0,70.0,14.0,7.1036061711776005e-06,0.331617297616022,1.0,0.9630966706778982,0.8556832199928189,0.8592134554606847,0.8572479853910309,0.96308476420776,10.326897859573364,0.9764309764309764,0.9797297297297296,0.9780775716694772,0.985207100591716,0.9881305637982196,0.9866666666666668,0.9361022364217252,0.9832214765100672,0.9590834697217676,0.9689655172413794,0.9153094462540716,0.9413735343383584,0.95578231292517,0.9623287671232876,0.9590443686006824,0.8275862068965517,0.8727272727272727,0.8495575221238938,0.9864406779661016,0.983108108108108,0.9847715736040608,0.9713375796178344,0.9713375796178344,0.9713375796178344,0.0,0.0,0.0,0.9489795918367347,0.9362416107382552,0.9425675675675677
adam,0.0001,42,1,9958.0,2491.0,70.0,13.0,1.5011689176204283e-05,0.3995992626735785,1.0,0.9542352468887996,0.8436121342144333,0.8500001883462562,0.8465390378325262,0.9543931015357524,10.29538893699646,0.9663299663299664,0.9695945945945946,0.9679595278246208,0.973529411764706,0.9821958456973294,0.9778434268833088,0.9533333333333334,0.959731543624161,0.9565217391304348,0.9633333333333334,0.9413680781758956,0.9522240527182866,0.951219512195122,0.934931506849315,0.9430051813471502,0.7666666666666667,0.8518518518518519,0.8070175438596491,0.972318339100346,0.9493243243243245,0.9606837606837608,0.9558359621451104,0.9680511182108626,0.961904761904762,0.0,0.0,0.0,0.9335548172757476,0.9429530201342282,0.9382303839732888
adam,0.0001,42,2,9960.0,2489.0,70.0,18.0,7.226199226694632e-06,0.28982412580569,1.0,0.9558055443953396,0.8516457353747647,0.8453871597208927,0.8482635561126676,0.95564702311947,10.121891021728516,0.9731543624161074,0.9797297297297296,0.9764309764309764,0.985207100591716,0.9881305637982196,0.9866666666666668,0.9504950495049505,0.9664429530201344,0.9584026622296172,0.9638157894736842,0.9575163398692812,0.960655737704918,0.9453924914675768,0.9486301369863014,0.947008547008547,0.8571428571428571,0.7777777777777778,0.8155339805825242,0.9594594594594594,0.9594594594594594,0.9594594594594594,0.956953642384106,0.9233226837060704,0.9398373983739836,0.0,0.0,0.0,0.9248366013071896,0.9528619528619529,0.9386401326699836
adam,0.0001,42,3,9960.0,2489.0,70.0,15.0,5.790838017189999e-06,0.3054506012250277,1.0,0.9606267577340296,0.8619592548810401,0.8476650363108627,0.8538551815348532,0.960332288203823,10.16284203529358,0.9572368421052632,0.983108108108108,0.97,0.9852507374631267,0.9910979228486648,0.9881656804733728,0.9518900343642612,0.929530201342282,0.9405772495755518,0.9333333333333332,0.9607843137254902,0.9468599033816426,0.9756944444444444,0.9623287671232876,0.9689655172413792,0.9318181818181818,0.7592592592592593,0.836734693877551,0.9602649006622516,0.9797297297297296,0.9698996655518396,0.961904761904762,0.9680511182108626,0.964968152866242,0.0,0.0,0.0,0.9621993127147768,0.9427609427609428,0.9523809523809524
adam,0.0001,42,4,9962.0,2487.0,70.0,18.0,7.270173058680186e-06,0.2742122996965169,1.0,0.958182549256132,0.8577477163301204,0.8548813862194367,0.8562290976641986,0.9581919847224364,10.278046131134031,0.9829931972789115,0.9763513513513512,0.9796610169491526,0.9851632047477744,0.9851632047477744,0.9851632047477744,0.9584775086505192,0.9326599326599326,0.9453924914675768,0.9356913183279744,0.9509803921568628,0.9432739059967584,0.9302325581395348,0.958904109589041,0.9443507588532885,0.903846153846154,0.8703703703703703,0.8867924528301887,0.9759450171821306,0.9627118644067796,0.969283276450512,0.9551282051282052,0.952076677316294,0.9536,0.0,0.0,0.0,0.95,0.9595959595959596,0.9547738693467336
adam,0.0001,7,0,9956.0,2493.0,70.0,16.0,1.4764809757946138e-05,0.2987562835596028,1.0,0.9538708383473726,0.844757494033584,0.8453569537852813,0.8449570188425541,0.9538192185792816,10.318608283996582,0.9632107023411371,0.972972972972973,0.9680672268907564,0.9653179190751444,0.9910979228486648,0.9780380673499268,0.9401993355481728,0.9496644295302014,0.9449081803005008,0.9444444444444444,0.9413680781758956,0.9429037520391516,0.951219512195122,0.934931506849315,0.9430051813471502,0.7857142857142857,0.8,0.7927927927927927,0.9693877551020408,0.9628378378378378,0.9661016949152542,0.95625,0.9745222929936306,0.9652996845425869,0.0,0.0,0.0,0.971830985915493,0.9261744966442952,0.9484536082474226
adam,0.0001,7,1,9958.0,2491.0,70.0,20.0,6.388808644864858e-06,0.2261410877832076,1.0,0.9622641509433962,0.86567779598243,0.859926590876286,0.86262812739116,0.9622118612800408,10.40225625038147,0.976510067114094,0.983108108108108,0.9797979797979798,0.976401179941003,0.9821958456973294,0.9792899408284024,0.9466666666666668,0.953020134228188,0.9498327759197324,0.9566666666666668,0.9348534201954396,0.9456342668863262,0.9433333333333334,0.9691780821917808,0.9560810810810813,0.96,0.8888888888888888,0.923076923076923,0.9797297297297296,0.9797297297297296,0.9797297297297298,0.9676375404530744,0.9552715654952076,0.9614147909967844,0.0,0.0,0.0,0.9498327759197324,0.953020134228188,0.95142378559464
adam,0.0001,7,2,9960.0,2489.0,70.0,17.0,5.65312833559216e-06,0.3881287843283965,1.0,0.94817195660908,0.8430567807083434,0.8343558987851527,0.8382138327441238,0.9478029156829472,10.483890056610107,0.956810631229236,0.972972972972973,0.9648241206030151,0.9824046920821116,0.9940652818991098,0.9882005899705014,0.9658703071672357,0.9496644295302014,0.957698815566836,0.9498327759197324,0.9281045751633988,0.9388429752066116,0.9324324324324323,0.9452054794520548,0.9387755102040816,0.8297872340425532,0.7222222222222222,0.7722772277227723,0.9448051948051948,0.983108108108108,0.9635761589403974,0.9247648902821316,0.9424920127795527,0.9335443037974684,0.0,0.0,0.0,0.9438596491228072,0.9057239057239056,0.9243986254295532
adam,0.0001,7,3,9960.0,2489.0,70.0,15.0,6.661459443948958e-06,0.3269601250152221,1.0,0.9578143832864604,0.857145353737161,0.8516940744745515,0.8541862943196709,0.9577686613498716,10.189425230026243,0.9539473684210528,0.9797297297297296,0.9666666666666666,0.9792284866468842,0.9792284866468842,0.9792284866468842,0.94,0.9463087248322148,0.94314381270903,0.9633333333333334,0.9444444444444444,0.9537953795379538,0.9721254355400696,0.9554794520547946,0.9637305699481864,0.9,0.8333333333333334,0.8653846153846153,0.9695945945945946,0.9695945945945946,0.9695945945945946,0.9703947368421052,0.9424920127795527,0.9562398703403568,0.0,0.0,0.0,0.9228295819935692,0.9663299663299664,0.944078947368421
adam,0.0001,7,4,9962.0,2487.0,70.0,16.0,7.844164898765354e-06,0.3281661857664492,1.0,0.9557700040209088,0.848241279790539,0.8528696704516765,0.8504096764017127,0.9559310504549527,10.291422843933104,0.9794520547945206,0.9662162162162162,0.9727891156462584,0.9879518072289156,0.973293768545994,0.9805680119581464,0.924342105263158,0.9461279461279462,0.935108153078203,0.9545454545454546,0.9607843137254902,0.9576547231270358,0.9616724738675958,0.9452054794520548,0.9533678756476685,0.8103448275862069,0.8703703703703703,0.8392857142857144,0.9621993127147768,0.9491525423728814,0.955631399317406,0.961904761904762,0.9680511182108626,0.964968152866242,0.0,0.0,0.0,0.94,0.9494949494949496,0.9447236180904524
adam,0.0001,13,0,9956.0,2493.0,70.0,15.0,7.345393018562848e-06,0.3741104312887904,1.0,0.9522663457681508,0.8479331402885398,0.8444508956800856,0.8460233907472556,0.9520733258793674,10.219528913497925,0.956953642384106,0.9763513513513512,0.9665551839464884,0.9792899408284024,0.9821958456973294,0.9807407407407408,0.931372549019608,0.9563758389261744,0.9437086092715232,0.9391891891891893,0.9055374592833876,0.922056384742952,0.9437086092715232,0.976027397260274,0.9595959595959596,0.8461538461538461,0.8,0.8224299065420562,0.972972972972973,0.972972972972973,0.972972972972973,0.9614147909967846,0.9522292993630572,0.9568,0.0,0.0,0.0,0.9482758620689656,0.9228187919463088,0.935374149659864
adam,0.0001,13,1,9958.0,2491.0,70.0,16.0,5.992386307907498e-06,0.3372067403422848,1.0,0.9554395824969892,0.8483440187012328,0.8495813713520258,0.8489241360447973,0.9554460870242736,10.133061170578005,0.9735099337748344,0.9932432432432432,0.983277591973244,0.9850746268656716,0.9792284866468842,0.982142857142857,0.953020134228188,0.953020134228188,0.953020134228188,0.9602649006622516,0.9446254071661238,0.9523809523809524,0.9444444444444444,0.9315068493150684,0.9379310344827586,0.8181818181818182,0.8333333333333334,0.8256880733944955,0.9658703071672357,0.956081081081081,0.9609507640067912,0.9523809523809524,0.9584664536741214,0.9554140127388536,0.0,0.0,0.0,0.9306930693069309,0.9463087248322148,0.9384359400998336
adam,0.0001,13,2,9960.0,2489.0,70.0,22.0,7.796986449837958e-06,0.273175645670055,1.0,0.957010847730012,0.8520537141274682,0.8508244323183363,0.851355122485319,0.9569629232688276,10.336068868637083,0.9794520547945206,0.9662162162162162,0.9727891156462584,0.991044776119403,0.9851632047477744,0.988095238095238,0.9547038327526132,0.9194630872483222,0.9367521367521368,0.9504950495049505,0.9411764705882352,0.9458128078817734,0.9433333333333334,0.9691780821917808,0.9560810810810813,0.8490566037735849,0.8333333333333334,0.8411214953271028,0.9504950495049505,0.972972972972973,0.9616026711185308,0.9650793650793652,0.9712460063897764,0.9681528662420382,0.0,0.0,0.0,0.9368770764119602,0.9494949494949496,0.94314381270903
adam,0.0001,13,3,9960.0,2489.0,70.0,17.0,6.059461951069217e-06,0.3439272499223391,1.0,0.9509843310566491,0.8480749737833465,0.8427571550213907,0.8452565557029834,0.9509213550985492,10.084346771240234,0.9758620689655172,0.956081081081081,0.9658703071672354,0.9851190476190476,0.9821958456973294,0.9836552748885588,0.955631399317406,0.9395973154362416,0.9475465313028764,0.9448051948051948,0.9509803921568628,0.9478827361563515,0.9254237288135592,0.934931506849315,0.93015332197615,0.86,0.7962962962962963,0.826923076923077,0.9731543624161074,0.9797297297297296,0.9764309764309764,0.9345794392523364,0.9584664536741214,0.946372239747634,0.0,0.0,0.0,0.9261744966442952,0.9292929292929292,0.9277310924369748
adam,0.0001,13,4,9962.0,2487.0,70.0,12.0,5.599260333560388e-06,0.3800718350755269,1.0,0.9569762766385204,0.8536058855953085,0.85071218988632,0.8520780320030701,0.9568418871793284,10.100421905517578,0.9693877551020408,0.9628378378378378,0.9661016949152542,0.968299711815562,0.9970326409495548,0.9824561403508772,0.9591836734693876,0.9494949494949496,0.9543147208121828,0.9537953795379538,0.9444444444444444,0.949096880131363,0.958041958041958,0.9383561643835616,0.9480968858131488,0.8653846153846154,0.8333333333333334,0.8490566037735849,0.9635761589403974,0.9864406779661016,0.9748743718592964,0.9456869009584664,0.9456869009584664,0.9456869009584664,0.0,0.0,0.0,0.9527027027027029,0.9494949494949496,0.951096121416526
adam,0.0001,21,0,9956.0,2493.0,70.0,20.0,6.524478168361496e-06,0.2512352373032134,1.0,0.9622944243882872,0.8653079484937874,0.8510686496658172,0.8573100774096736,0.9620977869036562,10.297770261764526,0.976510067114094,0.983108108108108,0.9797979797979798,0.9792899408284024,0.9821958456973294,0.9807407407407408,0.9698996655518396,0.9731543624161074,0.9715242881072028,0.9576547231270358,0.9576547231270358,0.9576547231270358,0.9391891891891893,0.952054794520548,0.9455782312925172,0.9555555555555556,0.7818181818181819,0.86,0.9761904761904762,0.9695945945945946,0.9728813559322034,0.9589905362776026,0.9681528662420382,0.9635499207606972,0.0,0.0,0.0,0.939799331103679,0.9429530201342282,0.9413735343383584
adam,0.0001,21,1,9958.0,2491.0,70.0,15.0,7.28538203043027e-06,0.3207243397108969,1.0,0.9570453633079083,0.8528446545818831,0.846226571056708,0.8492832297936868,0.9568788145566576,10.10878300666809,0.9475409836065574,0.9763513513513512,0.9617304492512478,0.9736842105263158,0.9881305637982196,0.9808541973490428,0.9489795918367347,0.9362416107382552,0.9425675675675677,0.979933110367893,0.9543973941368078,0.9669966996699668,0.9584775086505192,0.9486301369863014,0.953528399311532,0.8571428571428571,0.7777777777777778,0.8155339805825242,0.9694915254237289,0.9662162162162162,0.9678510998307952,0.9467084639498432,0.9648562300319488,0.9556962025316456,0.0,0.0,0.0,0.9464882943143812,0.9496644295302014,0.948073701842546
adam,0.0001,21,2,9960.0,2489.0,70.0,16.0,6.509570209126423e-06,0.3911587429367679,1.0,0.94817195660908,0.8439572469233099,0.8390493475600351,0.8413403123557044,0.9480522546700908,10.127965927124023,0.959866220735786,0.9695945945945946,0.9647058823529412,0.9763313609467456,0.9792284866468842,0.9777777777777776,0.9488054607508531,0.9328859060402684,0.9407783417935702,0.9537953795379538,0.9444444444444444,0.949096880131363,0.92,0.9452054794520548,0.9324324324324323,0.84,0.7777777777777778,0.8076923076923077,0.9437086092715232,0.9628378378378378,0.9531772575250836,0.9546925566343042,0.9424920127795527,0.9485530546623794,0.0,0.0,0.0,0.9423728813559322,0.936026936026936,0.9391891891891893
adam,0.0001,21,3,9960.0,2489.0,70.0,19.0,6.143093751066696e-06,0.2903904131726836,1.0,0.9598232221775812,0.8603763890805272,0.854740252842473,0.8574026688520979,0.9597612825730356,10.361776113510132,0.976271186440678,0.972972972972973,0.9746192893401016,0.9792899408284024,0.9821958456973294,0.9807407407407408,0.9344262295081968,0.9563758389261744,0.945273631840796,0.9501661129568106,0.934640522875817,0.942339373970346,0.9554794520547946,0.9554794520547946,0.9554794520547946,0.92,0.8518518518518519,0.8846153846153846,0.972972972972973,0.972972972972973,0.972972972972973,0.9558359621451104,0.9680511182108626,0.961904761904762,0.0,0.0,0.0,0.9593220338983052,0.9528619528619529,0.956081081081081
adam,0.0001,21,4,9962.0,2487.0,70.0,18.0,8.132426220645213e-06,0.2637485113257416,1.0,0.964616003216727,0.8557808452732619,0.8509361640910071,0.8532024128054296,0.964446054286785,10.509675979614258,0.9700996677740864,0.9864864864864864,0.9782244556113904,0.9910979228486648,0.9910979228486648,0.9910979228486648,0.9724137931034482,0.9494949494949496,0.960817717206133,0.9580645161290322,0.9705882352941176,0.9642857142857142,0.9461279461279462,0.9623287671232876,0.9541595925297114,0.82,0.7592592592592593,0.7884615384615384,0.976271186440678,0.976271186440678,0.976271186440678,0.9682539682539684,0.97444089456869,0.9713375796178344,0.0,0.0,0.0,0.9554794520547946,0.9393939393939394,0.9473684210526316
adam,0.0001,99,0,9956.0,2493.0,70.0,14.0,7.05573233523699e-06,0.2960921072236848,1.0,0.9626955475330926,0.8598547681838085,0.8555673385708179,0.8575692267644499,0.9625440872746144,10.241485118865969,0.9765886287625418,0.9864864864864864,0.9815126050420168,0.9766081871345028,0.9910979228486648,0.98379970544919,0.9661016949152542,0.9563758389261744,0.9612141652613828,0.9522292993630572,0.973941368078176,0.9629629629629628,0.9642857142857144,0.9246575342465754,0.9440559440559442,0.8846153846153846,0.8363636363636363,0.8598130841121494,0.979591836734694,0.972972972972973,0.976271186440678,0.9625,0.9808917197452228,0.9716088328075708,0.0,0.0,0.0,0.936026936026936,0.9328859060402684,0.934453781512605
