arch,seed,fold,n_train,n_val,total_epochs,best_epoch,train_loss_final,val_loss_final,train_acc_final,val_acc_final,macro_precision,macro_recall,macro_f1,weighted_f1,time_seconds,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision_2,recall_2,f1_2,precision_3,recall_3,f1_3,precision_4,recall_4,f1_4,precision_5,recall_5,f1_5,precision_6,recall_6,f1_6,precision_7,recall_7,f1_7,precision_8,recall_8,f1_8,precision_9,recall_9,f1_9
arch_shallow,13,1,9958.0,2491.0,14.0,3.0,0.0007206215050821,0.1854280599610829,0.995681863828078,0.9542352468887996,0.8497334764598256,0.8409914962540788,0.8449393522032264,0.9539668615685698,1.785498857498169,0.9735099337748344,0.9932432432432432,0.983277591973244,0.9850746268656716,0.9792284866468842,0.982142857142857,0.945945945945946,0.9395973154362416,0.9427609427609428,0.9633333333333334,0.9413680781758956,0.9522240527182866,0.9419795221843004,0.9452054794520548,0.9435897435897436,0.851063829787234,0.7407407407407407,0.7920792079207921,0.9566666666666668,0.9695945945945946,0.9630872483221476,0.946875,0.9680511182108626,0.957345971563981,0.0,0.0,0.0,0.9328859060402684,0.9328859060402684,0.9328859060402684
arch_shallow,13,2,9960.0,2489.0,17.0,6.0,0.0004107272979138,0.1738581978753223,0.9996987951807228,0.9618320610687024,0.8613201705741365,0.8516733424360531,0.8560507710516972,0.9616603923904784,2.170339822769165,0.979591836734694,0.972972972972973,0.976271186440678,0.9882352941176472,0.9970326409495548,0.9926144756277696,0.9523809523809524,0.9395973154362416,0.945945945945946,0.9539473684210528,0.9477124183006536,0.9508196721311476,0.9435215946843852,0.9726027397260274,0.957841483979764,0.9148936170212766,0.7962962962962963,0.8514851485148516,0.9632107023411371,0.972972972972973,0.9680672268907564,0.9742765273311896,0.9680511182108626,0.9711538461538464,0.0,0.0,0.0,0.94314381270903,0.9494949494949496,0.9463087248322148
arch_shallow,13,3,9960.0,2489.0,14.0,3.0,0.0007446747812558,0.2108059595740202,0.9953815261044175,0.9489754921655283,0.8479548917451176,0.8411012966665872,0.8442937851486672,0.9488583356201395,1.7860019207000732,0.9728813559322034,0.9695945945945946,0.9712351945854484,0.967930029154519,0.9851632047477744,0.9764705882352942,0.9551724137931036,0.929530201342282,0.9421768707482994,0.941747572815534,0.9509803921568628,0.946341463414634,0.9315068493150684,0.9315068493150684,0.9315068493150684,0.8775510204081632,0.7962962962962963,0.8349514563106796,0.9728813559322034,0.9695945945945946,0.9712351945854484,0.9456869009584664,0.9456869009584664,0.9456869009584664,0.0,0.0,0.0,0.9141914191419142,0.9326599326599326,0.9233333333333332
arch_shallow,13,4,9962.0,2487.0,15.0,4.0,0.0005838508439468,0.2029103091895236,0.99839389680787,0.9654201849618014,0.8642757659166558,0.8622942188203713,0.863192231768197,0.9654040202517356,1.9384119510650637,0.9695945945945946,0.9695945945945946,0.9695945945945946,0.9681159420289857,0.9910979228486648,0.9794721407624634,0.98943661971831,0.9461279461279462,0.9672977624784854,0.9543973941368078,0.9575163398692812,0.9559543230016312,0.9653979238754326,0.9554794520547946,0.9604130808950088,0.9056603773584906,0.8888888888888888,0.897196261682243,0.9731543624161074,0.9830508474576272,0.9780775716694772,0.940809968847352,0.9648562300319488,0.9526813880126184,0.0,0.0,0.0,0.9761904761904762,0.9663299663299664,0.9712351945854484
arch_shallow,21,0,9956.0,2493.0,17.0,6.0,0.0004093177757012,0.1511484919810538,0.9996986741663318,0.9626955475330926,0.8643479901060731,0.8544067988457551,0.8588979149871111,0.9626712213343608,2.479405164718628,0.983108108108108,0.983108108108108,0.983108108108108,0.9851190476190476,0.9821958456973294,0.9836552748885588,0.9666666666666668,0.9731543624161074,0.9698996655518394,0.9797979797979798,0.9478827361563518,0.9635761589403974,0.9355932203389832,0.9452054794520548,0.9403747870528107,0.9375,0.8181818181818182,0.8737864077669902,0.9897260273972602,0.9763513513513512,0.9829931972789115,0.946875,0.964968152866242,0.9558359621451104,0.0,0.0,0.0,0.919093851132686,0.953020134228188,0.9357495881383854
arch_shallow,21,1,9958.0,2491.0,15.0,4.0,0.0006127985467466,0.2082242994625885,0.9984936734283992,0.9570453633079083,0.8517775813850751,0.8417086080491181,0.8462155173930348,0.9567169123874628,2.0724151134490967,0.9603960396039604,0.983108108108108,0.9716193656093488,0.9793510324483776,0.9851632047477744,0.9822485207100592,0.9590443686006824,0.9429530201342282,0.9509306260575296,0.9448051948051948,0.9478827361563518,0.946341463414634,0.9518900343642612,0.9486301369863014,0.9502572898799314,0.8478260869565217,0.7222222222222222,0.78,0.9565217391304348,0.9662162162162162,0.961344537815126,0.9650793650793652,0.9712460063897764,0.9681528662420382,0.0,0.0,0.0,0.9528619528619529,0.9496644295302014,0.9512605042016806
arch_shallow,21,2,9960.0,2489.0,16.0,5.0,0.0455518089446873,0.3551487267744893,0.9994979919678716,0.9533949377259944,0.8531363909659427,0.8463589819199792,0.8494802041296461,0.9532414873943664,2.2002980709075928,0.9630872483221476,0.9695945945945946,0.9663299663299664,0.9707602339181286,0.9851632047477744,0.9779086892488954,0.9425675675675677,0.9362416107382552,0.9393939393939394,0.9508196721311476,0.9477124183006536,0.9492635024549918,0.9302325581395348,0.958904109589041,0.9443507588532885,0.8979591836734694,0.8148148148148148,0.8543689320388349,0.956953642384106,0.9763513513513512,0.9665551839464884,0.96742671009772,0.9488817891373802,0.9580645161290322,0.0,0.0,0.0,0.9515570934256056,0.925925925925926,0.938566552901024
arch_shallow,21,3,9960.0,2489.0,17.0,6.0,0.0004130162773904,0.1843798044836427,0.9998995983935745,0.96544797107272,0.8699629488272258,0.863897334460271,0.8667758243914372,0.9654146824396476,2.367802858352661,0.9797979797979798,0.983108108108108,0.981450252951096,0.976401179941003,0.9821958456973294,0.9792899408284024,0.9473684210526316,0.9664429530201344,0.9568106312292358,0.9639344262295082,0.9607843137254902,0.962356792144026,0.9586206896551724,0.952054794520548,0.9553264604810996,0.98,0.9074074074074074,0.9423076923076924,0.972972972972973,0.972972972972973,0.972972972972973,0.9681528662420382,0.9712460063897764,0.9696969696969696,0.0,0.0,0.0,0.9523809523809524,0.9427609427609428,0.9475465313028766
arch_shallow,21,4,9962.0,2487.0,17.0,6.0,0.0258991370712865,0.2544732023025305,0.9995984742019676,0.9589867310012062,0.858952828277036,0.8479866627084878,0.8528589056142604,0.9587364344848444,2.2998921871185303,0.960655737704918,0.9898648648648648,0.9750415973377704,0.9765395894428152,0.9881305637982196,0.9823008849557522,0.9522184300341296,0.9393939393939394,0.9457627118644067,0.9516129032258064,0.9640522875816994,0.9577922077922078,0.9527027027027029,0.9657534246575342,0.9591836734693876,0.9130434782608696,0.7777777777777778,0.84,0.9661016949152542,0.9661016949152542,0.9661016949152542,0.9735099337748344,0.939297124600639,0.9560975609756096,0.0,0.0,0.0,0.94314381270903,0.9494949494949496,0.9463087248322148
arch_shallow,99,0,9956.0,2493.0,16.0,5.0,0.0004883860619747,0.1575207913965517,0.999799116110888,0.9655034095467308,0.8636647887625142,0.8595062577113677,0.8614880427271944,0.9654215015005612,2.0931222438812256,0.9831649831649832,0.9864864864864864,0.984822934232715,0.9794721407624634,0.9910979228486648,0.9852507374631267,0.9828178694158076,0.959731543624161,0.9711375212224108,0.9552715654952076,0.973941368078176,0.964516129032258,0.9415807560137456,0.9383561643835616,0.9399656946826758,0.903846153846154,0.8545454545454545,0.8785046728971962,0.9832214765100672,0.9898648648648648,0.9865319865319864,0.9712460063897764,0.9681528662420382,0.9696969696969696,0.0,0.0,0.0,0.936026936026936,0.9328859060402684,0.934453781512605
arch_shallow,99,1,9958.0,2491.0,14.0,3.0,0.0007601379673079,0.2244645590581616,0.9950793331994376,0.95343235648334,0.854493601224236,0.8404588541831222,0.846565337458806,0.9533632350691824,1.8008289337158203,0.9636963696369636,0.9864864864864864,0.9749582637729548,0.982089552238806,0.9762611275964392,0.9791666666666664,0.9248366013071896,0.9496644295302014,0.9370860927152318,0.9320388349514565,0.9381107491856676,0.935064935064935,0.9559322033898304,0.9657534246575342,0.9608177172061328,0.9090909090909092,0.7407407407407407,0.8163265306122449,0.9724137931034482,0.9527027027027029,0.9624573378839592,0.9492063492063492,0.9552715654952076,0.9522292993630572,0.0,0.0,0.0,0.955631399317406,0.9395973154362416,0.9475465313028764
arch_shallow,99,2,9960.0,2489.0,13.0,2.0,0.0009775120067622,0.1889842074188419,0.9894578313253012,0.9558055443953396,0.8534497655377363,0.8467750540737754,0.8497946166875338,0.9555966551333565,1.6697328090667725,0.9603960396039604,0.983108108108108,0.9716193656093488,0.9792899408284024,0.9821958456973294,0.9807407407407408,0.965034965034965,0.9261744966442952,0.9452054794520548,0.9601328903654484,0.9444444444444444,0.9522240527182868,0.933774834437086,0.9657534246575342,0.9494949494949496,0.8775510204081632,0.7962962962962963,0.8349514563106796,0.959731543624161,0.9662162162162162,0.962962962962963,0.9503105590062112,0.977635782747604,0.9637795275590552,0.0,0.0,0.0,0.9482758620689656,0.925925925925926,0.9369676320272572
arch_shallow,99,3,9960.0,2489.0,18.0,7.0,0.0003193961912965,0.1646118973334437,0.9997991967871486,0.9694656488549618,0.8704721703048337,0.8718899986988854,0.8710735283194948,0.969461578281714,2.30786395072937,0.9668874172185432,0.9864864864864864,0.976588628762542,0.9852507374631267,0.9910979228486648,0.9881656804733728,0.972508591065292,0.9496644295302014,0.9609507640067912,0.9733333333333334,0.954248366013072,0.9636963696369638,0.9471947194719472,0.9828767123287672,0.9647058823529412,0.9454545454545454,0.9629629629629628,0.9541284403669724,0.993127147766323,0.9763513513513512,0.9846678023850084,0.9737704918032788,0.9488817891373802,0.9611650485436892,0.0,0.0,0.0,0.9471947194719472,0.9663299663299664,0.9566666666666668
arch_shallow,99,4,9962.0,2487.0,14.0,3.0,0.0007067703430092,0.2084276636504361,0.995282071873118,0.9457177322074788,0.8364066734744267,0.8385131237431102,0.8373324005444471,0.9457399545533948,1.8678569793701172,0.9730639730639732,0.9763513513513512,0.9747048903878583,0.9709302325581396,0.9910979228486648,0.9809104258443466,0.9245901639344264,0.9494949494949496,0.9368770764119604,0.9401993355481728,0.9248366013071896,0.9324546952224052,0.9264214046822744,0.9486301369863014,0.937394247038917,0.7678571428571429,0.7962962962962963,0.7818181818181819,0.9656357388316152,0.952542372881356,0.9590443686006824,0.9665551839464884,0.9233226837060704,0.9444444444444444,0.0,0.0,0.0,0.928813559322034,0.9225589225589226,0.9256756756756755
arch_base,42,0,9956.0,2493.0,15.0,4.0,0.0022125901542507,0.2375720212690009,0.9981920449979912,0.959486562374649,0.8549091645912121,0.8546471872202108,0.8545594818940664,0.9593527171779728,2.2146310806274414,0.9731543624161074,0.9797297297297296,0.9764309764309764,0.9823008849557522,0.9881305637982196,0.985207100591716,0.9415584415584416,0.9731543624161074,0.9570957095709572,0.978798586572438,0.9022801302931596,0.9389830508474576,0.9452054794520548,0.9452054794520548,0.9452054794520548,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.983108108108108,0.983108108108108,0.983108108108108,0.9478527607361964,0.9840764331210192,0.965625,0.0,0.0,0.0,0.9425675675675677,0.9362416107382552,0.9393939393939394
arch_base,42,1,9958.0,2491.0,12.0,1.0,0.0107196940207945,0.2958480800323254,0.9862422173127134,0.9514251304696908,0.8514634326351336,0.8446854387324354,0.847830594680611,0.9512619295138608,1.7591140270233154,0.9664429530201344,0.972972972972973,0.9696969696969696,0.9736070381231672,0.9851632047477744,0.9793510324483776,0.9362416107382552,0.9362416107382552,0.9362416107382552,0.9563758389261744,0.9283387622149836,0.9421487603305786,0.9411764705882352,0.9315068493150684,0.93631669535284,0.8979591836734694,0.8148148148148148,0.8543689320388349,0.9635761589403974,0.983108108108108,0.9732441471571908,0.9554140127388536,0.9584664536741214,0.9569377990430622,0.0,0.0,0.0,0.9238410596026492,0.9362416107382552,0.93
arch_base,42,2,9960.0,2489.0,13.0,2.0,0.0077897717837753,0.2032338614995889,0.9931726907630524,0.9509843310566491,0.8405380141275254,0.8458596134217073,0.8429209448979302,0.9510922131023544,1.909271001815796,0.9863481228668942,0.9763513513513512,0.9813242784380304,0.9880597014925372,0.9821958456973294,0.9851190476190476,0.9352750809061487,0.9697986577181208,0.9522240527182868,0.9508196721311476,0.9477124183006536,0.9492635024549918,0.9389830508474576,0.9486301369863014,0.9437819420783646,0.7627118644067796,0.8333333333333334,0.7964601769911505,0.9527027027027029,0.9527027027027029,0.9527027027027029,0.9369085173501576,0.9488817891373802,0.9428571428571428,0.0,0.0,0.0,0.9535714285714286,0.898989898989899,0.925476603119584
arch_base,42,3,9960.0,2489.0,12.0,1.0,0.0033149118226695,0.2183580455248831,0.985843373493976,0.9513860988348736,0.8542094459975997,0.8370533413185808,0.844081054926459,0.950907844420262,1.7501170635223389,0.9451612903225808,0.9898648648648648,0.966996699669967,0.9792899408284024,0.9821958456973294,0.9807407407407408,0.9507042253521126,0.906040268456376,0.9278350515463918,0.9190031152647976,0.9640522875816994,0.940988835725678,0.930921052631579,0.9691780821917808,0.9496644295302014,0.9285714285714286,0.7222222222222222,0.8125000000000001,0.9728813559322034,0.9695945945945946,0.9712351945854484,0.9616613418530352,0.9616613418530352,0.9616613418530352,0.0,0.0,0.0,0.953900709219858,0.9057239057239056,0.929188255613126
arch_base,42,4,9962.0,2487.0,14.0,3.0,0.0002161435149118,0.1807529212501772,0.9959847420196748,0.960193003618818,0.8577405509086542,0.8549717363893764,0.856252209791359,0.9601514775128048,2.1216180324554443,0.9697986577181208,0.9763513513513512,0.9730639730639732,0.9821958456973294,0.9821958456973294,0.9821958456973294,0.9653979238754326,0.9393939393939394,0.95221843003413,0.9514563106796116,0.9607843137254902,0.9560975609756096,0.930921052631579,0.9691780821917808,0.9496644295302014,0.8846153846153846,0.8518518518518519,0.8679245283018868,0.9691780821917808,0.9593220338983052,0.9642248722316864,0.9650793650793652,0.9712460063897764,0.9681528662420382,0.0,0.0,0.0,0.9587628865979382,0.9393939393939394,0.9489795918367346
arch_base,7,0,9956.0,2493.0,12.0,1.0,0.0062250063955007,0.2444729444854689,0.9822217758135796,0.9490573606097072,0.8495699985720249,0.8399709262648043,0.8442911522134251,0.9488131111411546,1.7718050479888916,0.9572368421052632,0.983108108108108,0.97,0.9566473988439308,0.9821958456973294,0.9692532942898976,0.9304635761589404,0.9429530201342282,0.9366666666666668,0.959866220735786,0.9348534201954396,0.9471947194719472,0.953900709219858,0.9212328767123288,0.9372822299651568,0.8958333333333334,0.7818181818181819,0.8349514563106797,0.9590443686006824,0.9493243243243245,0.9541595925297112,0.959119496855346,0.9713375796178344,0.9651898734177214,0.0,0.0,0.0,0.9235880398671096,0.9328859060402684,0.9282136894824708
arch_base,7,1,9958.0,2491.0,15.0,4.0,0.0001917875940231,0.1569093225781634,0.9990962040570396,0.967482938578884,0.8660376138002659,0.8686975375794883,0.867314304248809,0.967476931724939,2.225154161453247,0.98,0.9932432432432432,0.9865771812080536,0.976470588235294,0.9851632047477744,0.980797636632201,0.9761904761904762,0.9630872483221476,0.9695945945945946,0.9667774086378738,0.9478827361563518,0.9572368421052632,0.9523809523809524,0.958904109589041,0.955631399317406,0.9107142857142856,0.9444444444444444,0.9272727272727272,0.9863945578231292,0.9797297297297296,0.983050847457627,0.961783439490446,0.9648562300319488,0.963317384370016,0.0,0.0,0.0,0.9496644295302014,0.9496644295302014,0.9496644295302014
arch_base,7,2,9960.0,2489.0,13.0,2.0,0.0002790808923037,0.2307286662875972,0.9923694779116464,0.9477701888308556,0.8450439525408475,0.8295104075396038,0.8358612272347926,0.947136354053688,1.9494547843933103,0.9540983606557376,0.983108108108108,0.9683860232945092,0.9851632047477744,0.9851632047477744,0.9851632047477744,0.9620689655172414,0.9362416107382552,0.9489795918367346,0.935064935064935,0.9411764705882352,0.9381107491856676,0.9331103678929766,0.9554794520547946,0.9441624365482236,0.8571428571428571,0.6666666666666666,0.75,0.9478827361563518,0.983108108108108,0.965174129353234,0.9228395061728396,0.9552715654952076,0.9387755102040816,0.0,0.0,0.0,0.9530685920577616,0.8888888888888888,0.9198606271777005
arch_base,7,3,9960.0,2489.0,13.0,2.0,0.0002813631006407,0.2180652864121859,0.9922690763052208,0.9513860988348736,0.8497780347579942,0.8432899509744273,0.8462230977088325,0.9511881146725804,1.9007289409637451,0.9356913183279744,0.983108108108108,0.958813838550247,0.9821428571428572,0.9792284866468842,0.9806835066864784,0.955631399317406,0.9395973154362416,0.9475465313028764,0.9442622950819672,0.9411764705882352,0.9427168576104746,0.94314381270903,0.9657534246575342,0.9543147208121828,0.8775510204081632,0.7962962962962963,0.8349514563106796,0.9630872483221476,0.9695945945945946,0.9663299663299664,0.9487179487179488,0.9456869009584664,0.9472,0.0,0.0,0.0,0.9475524475524476,0.9124579124579124,0.9296740994854202
arch_base,7,4,9962.0,2487.0,15.0,4.0,0.002175079382406,0.2631097122224224,0.99839389680787,0.9569762766385204,0.8439292638778282,0.855510191886317,0.848957895179087,0.9573475954934514,2.2676198482513428,0.9665551839464884,0.9763513513513512,0.9714285714285714,0.987878787878788,0.9673590504451038,0.977511244377811,0.9215686274509804,0.9494949494949496,0.9353233830845772,0.9664429530201344,0.9411764705882352,0.95364238410596,0.9653979238754326,0.9554794520547946,0.9604130808950088,0.7384615384615385,0.8888888888888888,0.8067226890756303,0.9658703071672357,0.9593220338983052,0.9625850340136054,0.9683544303797468,0.977635782747604,0.972972972972973,0.0,0.0,0.0,0.9587628865979382,0.9393939393939394,0.9489795918367346
arch_base,13,0,9956.0,2493.0,14.0,3.0,0.0026283322102474,0.2468994145114087,0.995580554439534,0.95146409947854,0.8517447093288968,0.8422439054136609,0.8464916939371964,0.9513358490484476,2.057663917541504,0.9664429530201344,0.972972972972973,0.9696969696969696,0.9879518072289156,0.973293768545994,0.9805680119581464,0.9366666666666666,0.9429530201342282,0.939799331103679,0.9403973509933776,0.9250814332247556,0.9326765188834154,0.9527027027027029,0.9657534246575342,0.9591836734693876,0.8958333333333334,0.7818181818181819,0.8349514563106797,0.9795221843003412,0.9695945945945946,0.9745331069609507,0.9129129129129128,0.9681528662420382,0.9397217928902628,0.0,0.0,0.0,0.9450171821305842,0.9228187919463088,0.933786078098472
arch_base,13,1,9958.0,2491.0,14.0,3.0,0.0002293035516443,0.209975206167005,0.9972886121711187,0.9522280208751506,0.8489521640167075,0.8438186897806883,0.8462156402190434,0.9520375594669018,2.042675018310547,0.9735099337748344,0.9932432432432432,0.983277591973244,0.976401179941003,0.9821958456973294,0.9792899408284024,0.9489795918367347,0.9362416107382552,0.9425675675675677,0.9501661129568106,0.9315960912052116,0.9407894736842104,0.9475524475524476,0.928082191780822,0.9377162629757784,0.86,0.7962962962962963,0.826923076923077,0.9534883720930232,0.9695945945945946,0.9614740368509214,0.9558359621451104,0.9680511182108626,0.961904761904762,0.0,0.0,0.0,0.9235880398671096,0.9328859060402684,0.9282136894824708
arch_base,13,2,9960.0,2489.0,13.0,2.0,0.0014531578787396,0.1845747671233754,0.9933734939759036,0.9533949377259944,0.8500417060709861,0.8462892240147323,0.8479945481905278,0.9532997193955794,1.8972196578979492,0.9698996655518396,0.9797297297297296,0.9747899159663864,0.996996996996997,0.9851632047477744,0.9910447761194028,0.93,0.9362416107382552,0.9331103678929766,0.9655172413793104,0.915032679738562,0.9395973154362416,0.9453924914675768,0.9486301369863014,0.947008547008547,0.8627450980392157,0.8148148148148148,0.838095238095238,0.950657894736842,0.9763513513513512,0.9633333333333334,0.9622641509433962,0.977635782747604,0.9698890649762284,0.0,0.0,0.0,0.9169435215946844,0.9292929292929292,0.9230769230769232
arch_base,13,3,9960.0,2489.0,13.0,2.0,0.0006252776636165,0.2561378164704085,0.9923694779116464,0.9497790277219766,0.8509802660749539,0.8341933425786966,0.8412347995223115,0.9494259286245263,1.8879380226135256,0.9693877551020408,0.9628378378378378,0.9661016949152542,0.9762611275964392,0.9762611275964392,0.9762611275964392,0.952542372881356,0.9429530201342282,0.9477234401349074,0.9415584415584416,0.9477124183006536,0.9446254071661236,0.9574468085106383,0.9246575342465754,0.940766550522648,0.9047619047619048,0.7037037037037037,0.7916666666666667,0.9698996655518396,0.9797297297297296,0.9747899159663864,0.9294478527607362,0.9680511182108626,0.9483568075117372,0.0,0.0,0.0,0.9084967320261438,0.936026936026936,0.922056384742952
arch_base,13,4,9962.0,2487.0,12.0,1.0,0.0003482942835254,0.237648157871008,0.9836378237301746,0.9485323683152392,0.8448540306753308,0.8390812771184726,0.8416303704103216,0.9483153355854964,1.753192901611328,0.9726962457337884,0.9628378378378378,0.967741935483871,0.9571428571428572,0.9940652818991098,0.975254730713246,0.9435215946843852,0.9562289562289562,0.9498327759197324,0.9563758389261744,0.931372549019608,0.9437086092715232,0.9669117647058824,0.9006849315068494,0.9326241134751772,0.84,0.7777777777777778,0.8076923076923077,0.9531772575250836,0.9661016949152542,0.9595959595959596,0.9428571428571428,0.9488817891373802,0.945859872611465,0.0,0.0,0.0,0.9158576051779936,0.9528619528619529,0.933993399339934
arch_base,21,0,9956.0,2493.0,15.0,4.0,0.000351053964021,0.1609637583136109,0.9980916030534353,0.9634977938227036,0.8602808990920335,0.8565804688859945,0.8583112168313987,0.963408702100193,2.249912738800049,0.9735099337748344,0.9932432432432432,0.983277591973244,0.9910179640718564,0.9821958456973294,0.9865871833084948,0.9633333333333334,0.9697986577181208,0.9665551839464884,0.9798657718120806,0.9511400651465798,0.9652892561983472,0.9457627118644067,0.9554794520547946,0.950596252129472,0.8846153846153846,0.8363636363636363,0.8598130841121494,0.9602649006622516,0.9797297297297296,0.9698996655518396,0.9588607594936708,0.964968152866242,0.961904761904762,0.0,0.0,0.0,0.9455782312925172,0.9328859060402684,0.9391891891891893
arch_base,21,1,9958.0,2491.0,15.0,4.0,0.0068714344333054,0.2647546620568946,0.9984936734283992,0.9598554797270172,0.8551842304737345,0.8485495045098748,0.8515928498980376,0.9596348715714936,2.2035231590270996,0.954248366013072,0.9864864864864864,0.9700996677740864,0.9736842105263158,0.9881305637982196,0.9808541973490428,0.9651567944250872,0.929530201342282,0.947008547008547,0.945337620578778,0.9576547231270358,0.9514563106796116,0.958904109589041,0.958904109589041,0.958904109589041,0.8571428571428571,0.7777777777777778,0.8155339805825242,0.979591836734694,0.972972972972973,0.976271186440678,0.9621451104100948,0.97444089456869,0.9682539682539684,0.0,0.0,0.0,0.955631399317406,0.9395973154362416,0.9475465313028764
arch_base,21,2,9960.0,2489.0,14.0,3.0,0.0005822605303029,0.2810474437847994,0.9977911646586344,0.9497790277219766,0.849633332898674,0.8402993862336414,0.844523933258294,0.9495674753461936,2.1022799015045166,0.9601328903654484,0.9763513513513512,0.9681742043551088,0.9763313609467456,0.9792284866468842,0.9777777777777776,0.9457627118644067,0.9362416107382552,0.9409780775716696,0.9448051948051948,0.9509803921568628,0.9478827361563515,0.9225589225589226,0.9383561643835616,0.930390492359932,0.8936170212765957,0.7777777777777778,0.8316831683168316,0.9503311258278144,0.9695945945945946,0.959866220735786,0.9614147909967846,0.9552715654952076,0.9583333333333334,0.0,0.0,0.0,0.9413793103448276,0.9191919191919192,0.93015332197615
arch_base,21,3,9960.0,2489.0,14.0,3.0,0.0002360258050008,0.1840478829141862,0.9964859437751004,0.9658497388509442,0.8674862790462783,0.8657896509381262,0.8665629492883656,0.9658807162335008,2.096956253051758,0.9931740614334472,0.983108108108108,0.9881154499151102,0.9909638554216867,0.9762611275964392,0.98355754857997,0.959866220735786,0.9630872483221476,0.9614740368509214,0.9421221864951768,0.9575163398692812,0.9497568881685576,0.9788732394366196,0.952054794520548,0.9652777777777778,0.9433962264150944,0.925925925925926,0.9345794392523364,0.9665551839464884,0.9763513513513512,0.9714285714285714,0.9475308641975309,0.9808306709265175,0.9638932496075352,0.0,0.0,0.0,0.9523809523809524,0.9427609427609428,0.9475465313028766
arch_base,21,4,9962.0,2487.0,13.0,2.0,0.0003009048153902,0.1793845818245487,0.9917687211403332,0.9593888218737434,0.8531703104004913,0.8482013012885673,0.8505174445692528,0.9592074225171724,1.900395154953003,0.9795221843003412,0.9695945945945946,0.9745331069609507,0.9851632047477744,0.9851632047477744,0.9851632047477744,0.9470198675496688,0.9629629629629628,0.9549248747913188,0.9601328903654484,0.9444444444444444,0.9522240527182868,0.9494949494949496,0.9657534246575342,0.9575551782682512,0.84,0.7777777777777778,0.8076923076923077,0.9730639730639732,0.9796610169491524,0.9763513513513512,0.959375,0.9808306709265175,0.9699842022116903,0.0,0.0,0.0,0.9379310344827586,0.915824915824916,0.9267461669505964
arch_base,99,0,9956.0,2493.0,16.0,5.0,0.0004045451860674,0.1993948887498723,0.9990960224989957,0.9651022864019254,0.8664401429931516,0.8577454422190917,0.8616545785959119,0.9649791843659036,2.3502702713012695,0.9735099337748344,0.9932432432432432,0.983277591973244,0.9850746268656716,0.9792284866468842,0.982142857142857,0.986254295532646,0.9630872483221476,0.9745331069609507,0.9554140127388536,0.977198697068404,0.9661835748792272,0.9710144927536232,0.9178082191780822,0.943661971830986,0.9387755102040816,0.8363636363636363,0.8846153846153846,0.9766666666666668,0.9898648648648648,0.9832214765100672,0.962382445141066,0.9777070063694268,0.9699842022116903,0.0,0.0,0.0,0.9153094462540716,0.9429530201342282,0.9289256198347108
arch_base,99,1,9958.0,2491.0,13.0,2.0,0.0097331827946262,0.277000608046301,0.9924683671419964,0.955841027699719,0.8562706513476307,0.842370388225213,0.848348618494345,0.955512360737194,1.897001028060913,0.9668874172185432,0.9864864864864864,0.976588628762542,0.9736070381231672,0.9851632047477744,0.9793510324483776,0.9387755102040816,0.9261744966442952,0.9324324324324326,0.9508196721311476,0.9446254071661238,0.9477124183006536,0.9344262295081968,0.976027397260274,0.9547738693467336,0.9090909090909092,0.7407407407407407,0.8163265306122449,0.976271186440678,0.972972972972973,0.9746192893401016,0.9373040752351096,0.9552715654952076,0.9462025316455696,0.0,0.0,0.0,0.9755244755244756,0.9362416107382552,0.9554794520547946
arch_base,99,2,9960.0,2489.0,13.0,2.0,0.0022752300013726,0.2273329813616283,0.9921686746987952,0.9554037766171152,0.8549442332955366,0.8480187754581289,0.8511967156002086,0.9553205017236304,1.9007539749145508,0.9664429530201344,0.972972972972973,0.9696969696969696,0.9821958456973294,0.9821958456973294,0.9821958456973294,0.9518900343642612,0.929530201342282,0.9405772495755518,0.959731543624161,0.934640522875817,0.9470198675496688,0.9523809523809524,0.958904109589041,0.955631399317406,0.8979591836734694,0.8148148148148148,0.8543689320388349,0.9761092150170648,0.9662162162162162,0.9711375212224108,0.946875,0.9680511182108626,0.957345971563981,0.0,0.0,0.0,0.9158576051779936,0.9528619528619529,0.933993399339934
arch_base,99,3,9960.0,2489.0,13.0,2.0,0.0133415918520342,0.2270766255620465,0.9927710843373494,0.9582161510646846,0.8623449052904949,0.8549916282138094,0.8583422417293882,0.9581622158883316,1.8979928493499756,0.9633333333333334,0.9763513513513512,0.9697986577181208,0.9821958456973294,0.9821958456973294,0.9821958456973294,0.9391891891891893,0.9328859060402684,0.936026936026936,0.948051948051948,0.954248366013072,0.9511400651465798,0.9320388349514565,0.9863013698630136,0.9584026622296172,0.9591836734693876,0.8703703703703703,0.912621359223301,0.9861111111111112,0.9594594594594594,0.9726027397260274,0.9612903225806452,0.952076677316294,0.956661316211878,0.0,0.0,0.0,0.952054794520548,0.936026936026936,0.9439728353140916
