lr,seed,epoch,mse_train_fulldataset,r2_train_fulldataset
0.001,43,43,0.026222685360136142,0.7133423081562749
0.001,43,44,0.02622268536013614,0.713342308156275
0.001,43,45,0.026222685360136135,0.713342308156275
0.001,43,46,0.026222685360136142,0.7133423081562749
0.001,43,47,0.02622268536013614,0.713342308156275
0.001,43,48,0.026222685360136135,0.713342308156275
0.001,43,49,0.026222685360136142,0.7133423081562749
0.001,43,50,0.02622268536013614,0.713342308156275
0.001,43,51,0.026222685360136135,0.713342308156275
0.001,43,52,0.026222685360136142,0.7133423081562749
0.001,43,53,0.02622268536013614,0.713342308156275
0.001,43,54,0.026222685360136135,0.713342308156275
0.001,43,55,0.026222685360136142,0.7133423081562749
0.001,43,56,0.02622268536013614,0.713342308156275
0.001,43,57,0.026222685360136135,0.713342308156275
0.001,43,58,0.026222685360136142,0.7133423081562749
0.001,43,59,0.02622268536013614,0.713342308156275
0.001,43,60,0.026222685360136135,0.713342308156275
0.001,43,61,0.026222685360136142,0.7133423081562749
0.001,43,62,0.02622268536013614,0.713342308156275
0.001,43,63,0.026222685360136135,0.713342308156275
0.001,43,64,0.026222685360136142,0.7133423081562749
0.001,43,65,0.02622268536013614,0.713342308156275
0.001,43,66,0.026222685360136135,0.713342308156275
0.001,43,67,0.026222685360136142,0.7133423081562749
0.001,43,68,0.02622268536013614,0.713342308156275
0.001,43,69,0.026222685360136135,0.713342308156275
0.001,43,70,0.026222685360136142,0.7133423081562749
0.001,43,71,0.02622268536013614,0.713342308156275
0.001,43,72,0.026222685360136135,0.713342308156275
0.001,43,73,0.026222685360136142,0.7133423081562749
0.001,43,74,0.02622268536013614,0.713342308156275
0.001,43,75,0.026222685360136135,0.713342308156275
0.001,43,76,0.026222685360136142,0.7133423081562749
0.001,43,77,0.02622268536013614,0.713342308156275
0.001,43,78,0.026222685360136135,0.713342308156275
0.001,43,79,0.026222685360136142,0.7133423081562749
0.001,43,80,0.02622268536013614,0.713342308156275
0.001,43,81,0.026222685360136135,0.713342308156275
0.001,43,82,0.026222685360136142,0.7133423081562749
0.001,43,83,0.02622268536013614,0.713342308156275
0.001,43,84,0.026222685360136135,0.713342308156275
0.001,43,85,0.026222685360136142,0.7133423081562749
0.001,43,86,0.02622268536013614,0.713342308156275
0.001,43,87,0.026222685360136135,0.713342308156275
0.001,43,88,0.026222685360136142,0.7133423081562749
0.001,43,89,0.02622268536013614,0.713342308156275
0.001,43,90,0.026222685360136135,0.713342308156275
0.001,43,91,0.026222685360136142,0.7133423081562749
0.001,43,92,0.02622268536013614,0.713342308156275
0.001,43,93,0.026222685360136135,0.713342308156275
0.001,43,94,0.026222685360136142,0.7133423081562749
0.001,43,95,0.02622268536013614,0.713342308156275
0.001,43,96,0.026222685360136135,0.713342308156275
0.001,43,97,0.026222685360136142,0.7133423081562749
0.001,43,98,0.02622268536013614,0.713342308156275
0.001,43,99,0.026222685360136135,0.713342308156275
0.001,43,100,0.026222685360136142,0.7133423081562749
0.001,43,101,0.02622268536013614,0.713342308156275
0.001,43,102,0.026222685360136135,0.713342308156275
0.001,43,103,0.026222685360136142,0.7133423081562749
0.001,43,104,0.02622268536013614,0.713342308156275
0.001,43,105,0.026222685360136135,0.713342308156275
0.001,43,106,0.026222685360136142,0.7133423081562749
0.001,43,107,0.02622268536013614,0.713342308156275
0.001,43,108,0.026222685360136135,0.713342308156275
0.001,43,109,0.026222685360136142,0.7133423081562749
0.001,43,110,0.02622268536013614,0.713342308156275
0.001,43,111,0.026222685360136135,0.713342308156275
0.001,43,112,0.026222685360136142,0.7133423081562749
0.001,43,113,0.02622268536013614,0.713342308156275
0.001,43,114,0.026222685360136135,0.713342308156275
0.001,43,115,0.026222685360136142,0.7133423081562749
0.001,43,116,0.02622268536013614,0.713342308156275
0.001,43,117,0.026222685360136135,0.713342308156275
0.001,43,118,0.026222685360136142,0.7133423081562749
0.001,43,119,0.02622268536013614,0.713342308156275
0.001,43,120,0.026222685360136135,0.713342308156275
0.001,43,121,0.026222685360136142,0.7133423081562749
0.001,43,122,0.02622268536013614,0.713342308156275
0.001,43,123,0.026222685360136135,0.713342308156275
0.001,43,124,0.026222685360136142,0.7133423081562749
0.001,43,125,0.02622268536013614,0.713342308156275
0.001,43,126,0.026222685360136135,0.713342308156275
0.001,43,127,0.026222685360136142,0.7133423081562749
0.001,43,128,0.02622268536013614,0.713342308156275
0.001,43,129,0.026222685360136135,0.713342308156275
0.001,43,130,0.026222685360136142,0.7133423081562749
0.001,43,131,0.02622268536013614,0.713342308156275
0.001,43,132,0.026222685360136135,0.713342308156275
0.001,43,133,0.026222685360136142,0.7133423081562749
0.001,43,134,0.02622268536013614,0.713342308156275
0.001,43,135,0.026222685360136135,0.713342308156275
0.001,43,136,0.026222685360136142,0.7133423081562749
0.001,43,137,0.02622268536013614,0.713342308156275
0.001,43,138,0.026222685360136135,0.713342308156275
0.001,43,139,0.026222685360136142,0.7133423081562749
0.001,43,140,0.02622268536013614,0.713342308156275
0.001,43,141,0.026222685360136135,0.713342308156275
0.001,43,142,0.026222685360136142,0.7133423081562749
0.001,43,143,0.02622268536013614,0.713342308156275
0.001,43,144,0.026222685360136135,0.713342308156275
0.001,43,145,0.026222685360136142,0.7133423081562749
0.001,43,146,0.02622268536013614,0.713342308156275
0.001,43,147,0.026222685360136135,0.713342308156275
0.001,43,148,0.026222685360136142,0.7133423081562749
0.001,43,149,0.02622268536013614,0.713342308156275
0.001,43,150,0.026222685360136135,0.713342308156275
0.001,43,151,0.026222685360136142,0.7133423081562749
0.001,43,152,0.02622268536013614,0.713342308156275
0.001,43,153,0.026222685360136135,0.713342308156275
0.001,43,154,0.026222685360136142,0.7133423081562749
0.001,43,155,0.02622268536013614,0.713342308156275
0.001,43,156,0.026222685360136135,0.713342308156275
0.001,43,157,0.026222685360136142,0.7133423081562749
0.001,43,158,0.02622268536013614,0.713342308156275
0.001,43,159,0.026222685360136135,0.713342308156275
0.001,43,160,0.026222685360136142,0.7133423081562749
0.001,43,161,0.02622268536013614,0.713342308156275
0.001,43,162,0.026222685360136135,0.713342308156275
0.001,43,163,0.026222685360136142,0.7133423081562749
0.001,43,164,0.02622268536013614,0.713342308156275
0.001,43,165,0.026222685360136135,0.713342308156275
0.001,43,166,0.026222685360136142,0.7133423081562749
0.001,43,167,0.02622268536013614,0.713342308156275
0.001,43,168,0.026222685360136135,0.713342308156275
0.001,43,169,0.026222685360136142,0.7133423081562749
0.001,43,170,0.02622268536013614,0.713342308156275
0.001,43,171,0.026222685360136135,0.713342308156275
0.001,43,172,0.026222685360136142,0.7133423081562749
0.001,43,173,0.02622268536013614,0.713342308156275
0.001,43,174,0.026222685360136135,0.713342308156275
0.001,43,175,0.026222685360136142,0.7133423081562749
0.001,43,176,0.02622268536013614,0.713342308156275
0.001,43,177,0.026222685360136135,0.713342308156275
0.001,43,178,0.026222685360136142,0.7133423081562749
0.001,43,179,0.02622268536013614,0.713342308156275
0.001,43,180,0.026222685360136135,0.713342308156275
0.001,43,181,0.026222685360136142,0.7133423081562749
0.001,43,182,0.02622268536013614,0.713342308156275
0.001,43,183,0.026222685360136135,0.713342308156275
0.001,43,184,0.026222685360136142,0.7133423081562749
0.001,43,185,0.02622268536013614,0.713342308156275
0.001,43,186,0.026222685360136135,0.713342308156275
0.001,43,187,0.026222685360136142,0.7133423081562749
0.001,43,188,0.02622268536013614,0.713342308156275
0.001,43,189,0.026222685360136135,0.713342308156275
0.001,43,190,0.026222685360136142,0.7133423081562749
0.001,43,191,0.02622268536013614,0.713342308156275
0.001,43,192,0.026222685360136135,0.713342308156275
0.001,43,193,0.026222685360136142,0.7133423081562749
0.001,43,194,0.02622268536013614,0.713342308156275
0.001,43,195,0.026222685360136135,0.713342308156275
0.001,43,196,0.026222685360136142,0.7133423081562749
0.001,43,197,0.02622268536013614,0.713342308156275
0.001,43,198,0.026222685360136135,0.713342308156275
0.001,43,199,0.026222685360136142,0.7133423081562749
0.001,43,200,0.02622268536013614,0.713342308156275
0.001,43,201,0.026222685360136135,0.713342308156275
0.001,43,202,0.026222685360136142,0.7133423081562749
0.001,43,203,0.02622268536013614,0.713342308156275
0.001,43,204,0.026222685360136135,0.713342308156275
0.001,43,205,0.026222685360136142,0.7133423081562749
0.001,43,206,0.02622268536013614,0.713342308156275
0.001,43,207,0.026222685360136135,0.713342308156275
0.001,43,208,0.026222685360136142,0.7133423081562749
0.001,43,209,0.02622268536013614,0.713342308156275
0.001,43,210,0.026222685360136135,0.713342308156275
0.001,43,211,0.026222685360136142,0.7133423081562749
0.001,43,212,0.02622268536013614,0.713342308156275
0.001,43,213,0.026222685360136135,0.713342308156275
0.001,43,214,0.026222685360136142,0.7133423081562749
0.001,43,215,0.02622268536013614,0.713342308156275
0.001,43,216,0.026222685360136135,0.713342308156275
0.001,43,217,0.026222685360136142,0.7133423081562749
0.001,43,218,0.02622268536013614,0.713342308156275
0.001,43,219,0.026222685360136135,0.713342308156275
0.001,43,220,0.026222685360136142,0.7133423081562749
0.001,43,221,0.02622268536013614,0.713342308156275
0.001,43,222,0.026222685360136135,0.713342308156275
0.001,43,223,0.026222685360136142,0.7133423081562749
0.001,43,224,0.02622268536013614,0.713342308156275
0.001,43,225,0.026222685360136135,0.713342308156275
0.001,43,226,0.026222685360136142,0.7133423081562749
0.001,43,227,0.02622268536013614,0.713342308156275
0.001,43,228,0.026222685360136135,0.713342308156275
0.001,43,229,0.026222685360136142,0.7133423081562749
0.001,43,230,0.02622268536013614,0.713342308156275
0.001,43,231,0.026222685360136135,0.713342308156275
0.001,43,232,0.026222685360136142,0.7133423081562749
0.001,43,233,0.02622268536013614,0.713342308156275
0.001,43,234,0.026222685360136135,0.713342308156275
0.001,43,235,0.026222685360136142,0.7133423081562749
0.001,43,236,0.02622268536013614,0.713342308156275
0.001,43,237,0.026222685360136135,0.713342308156275
0.001,43,238,0.026222685360136142,0.7133423081562749
0.001,43,239,0.02622268536013614,0.713342308156275
0.001,43,240,0.026222685360136135,0.713342308156275
0.001,43,241,0.026222685360136142,0.7133423081562749
0.001,43,242,0.02622268536013614,0.713342308156275
0.001,43,243,0.026222685360136135,0.713342308156275
0.001,43,244,0.026222685360136142,0.7133423081562749
0.001,43,245,0.02622268536013614,0.713342308156275
0.001,43,246,0.026222685360136135,0.713342308156275
0.001,43,247,0.026222685360136142,0.7133423081562749
0.001,43,248,0.02622268536013614,0.713342308156275
0.001,43,249,0.026222685360136135,0.713342308156275
0.01,43,0,0.027907367390867292,0.69492592341964
0.01,43,1,0.027907367390867292,0.69492592341964
0.01,43,2,0.027907367390867292,0.69492592341964
0.01,43,3,0.027907367390867292,0.69492592341964
0.01,43,4,0.027907367390867292,0.69492592341964
0.01,43,5,0.027907367390867292,0.69492592341964
0.01,43,6,0.027907367390867292,0.69492592341964
0.01,43,7,0.027907367390867292,0.69492592341964
0.01,43,8,0.027907367390867292,0.69492592341964
0.01,43,9,0.027907367390867292,0.69492592341964
0.01,43,10,0.027907367390867292,0.69492592341964
0.01,43,11,0.027907367390867292,0.69492592341964
0.01,43,12,0.027907367390867292,0.69492592341964
0.01,43,13,0.027907367390867292,0.69492592341964
0.01,43,14,0.027907367390867292,0.69492592341964
0.01,43,15,0.027907367390867292,0.69492592341964
0.01,43,16,0.027907367390867292,0.69492592341964
0.01,43,17,0.027907367390867292,0.69492592341964
0.01,43,18,0.027907367390867292,0.69492592341964
0.01,43,19,0.027907367390867292,0.69492592341964
0.01,43,20,0.027907367390867292,0.69492592341964
0.01,43,21,0.027907367390867292,0.69492592341964
0.01,43,22,0.027907367390867292,0.69492592341964
0.01,43,23,0.027907367390867292,0.69492592341964
0.01,43,24,0.027907367390867292,0.69492592341964
0.01,43,25,0.027907367390867292,0.69492592341964
0.01,43,26,0.027907367390867292,0.69492592341964
0.01,43,27,0.027907367390867292,0.69492592341964
0.01,43,28,0.027907367390867292,0.69492592341964
0.01,43,29,0.027907367390867292,0.69492592341964
0.01,43,30,0.027907367390867292,0.69492592341964
0.01,43,31,0.027907367390867292,0.69492592341964
0.01,43,32,0.027907367390867292,0.69492592341964
0.01,43,33,0.027907367390867292,0.69492592341964
0.01,43,34,0.027907367390867292,0.69492592341964
0.01,43,35,0.027907367390867292,0.69492592341964
0.01,43,36,0.027907367390867292,0.69492592341964
0.01,43,37,0.027907367390867292,0.69492592341964
0.01,43,38,0.027907367390867292,0.69492592341964
0.01,43,39,0.027907367390867292,0.69492592341964
0.01,43,40,0.027907367390867292,0.69492592341964
0.01,43,41,0.027907367390867292,0.69492592341964
0.01,43,42,0.027907367390867292,0.69492592341964
0.01,43,43,0.027907367390867292,0.69492592341964
0.01,43,44,0.027907367390867292,0.69492592341964
0.01,43,45,0.027907367390867292,0.69492592341964
0.01,43,46,0.027907367390867292,0.69492592341964
0.01,43,47,0.027907367390867292,0.69492592341964
0.01,43,48,0.027907367390867292,0.69492592341964
0.01,43,49,0.027907367390867292,0.69492592341964
0.01,43,50,0.027907367390867292,0.69492592341964
0.01,43,51,0.027907367390867292,0.69492592341964
0.01,43,52,0.027907367390867292,0.69492592341964
0.01,43,53,0.027907367390867292,0.69492592341964
0.01,43,54,0.027907367390867292,0.69492592341964
0.01,43,55,0.027907367390867292,0.69492592341964
0.01,43,56,0.027907367390867292,0.69492592341964
0.01,43,57,0.027907367390867292,0.69492592341964
0.01,43,58,0.027907367390867292,0.69492592341964
0.01,43,59,0.027907367390867292,0.69492592341964
0.01,43,60,0.027907367390867292,0.69492592341964
0.01,43,61,0.027907367390867292,0.69492592341964
0.01,43,62,0.027907367390867292,0.69492592341964
0.01,43,63,0.027907367390867292,0.69492592341964
0.01,43,64,0.027907367390867292,0.69492592341964
0.01,43,65,0.027907367390867292,0.69492592341964
0.01,43,66,0.027907367390867292,0.69492592341964
0.01,43,67,0.027907367390867292,0.69492592341964
0.01,43,68,0.027907367390867292,0.69492592341964
0.01,43,69,0.027907367390867292,0.69492592341964
0.01,43,70,0.027907367390867292,0.69492592341964
0.01,43,71,0.027907367390867292,0.69492592341964
0.01,43,72,0.027907367390867292,0.69492592341964
0.01,43,73,0.027907367390867292,0.69492592341964
0.01,43,74,0.027907367390867292,0.69492592341964
0.01,43,75,0.027907367390867292,0.69492592341964
0.01,43,76,0.027907367390867292,0.69492592341964
0.01,43,77,0.027907367390867292,0.69492592341964
0.01,43,78,0.027907367390867292,0.69492592341964
0.01,43,79,0.027907367390867292,0.69492592341964
0.01,43,80,0.027907367390867292,0.69492592341964
0.01,43,81,0.027907367390867292,0.69492592341964
0.01,43,82,0.027907367390867292,0.69492592341964
0.01,43,83,0.027907367390867292,0.69492592341964
0.01,43,84,0.027907367390867292,0.69492592341964
0.01,43,85,0.027907367390867292,0.69492592341964
0.01,43,86,0.027907367390867292,0.69492592341964
0.01,43,87,0.027907367390867292,0.69492592341964
0.01,43,88,0.027907367390867292,0.69492592341964
0.01,43,89,0.027907367390867292,0.69492592341964
0.01,43,90,0.027907367390867292,0.69492592341964
0.01,43,91,0.027907367390867292,0.69492592341964
0.01,43,92,0.027907367390867292,0.69492592341964
0.01,43,93,0.027907367390867292,0.69492592341964
0.01,43,94,0.027907367390867292,0.69492592341964
0.01,43,95,0.027907367390867292,0.69492592341964
0.01,43,96,0.027907367390867292,0.69492592341964
0.01,43,97,0.027907367390867292,0.69492592341964
0.01,43,98,0.027907367390867292,0.69492592341964
0.01,43,99,0.027907367390867292,0.69492592341964
0.01,43,100,0.027907367390867292,0.69492592341964
0.01,43,101,0.027907367390867292,0.69492592341964
0.01,43,102,0.027907367390867292,0.69492592341964
0.01,43,103,0.027907367390867292,0.69492592341964
0.01,43,104,0.027907367390867292,0.69492592341964
0.01,43,105,0.027907367390867292,0.69492592341964
0.01,43,106,0.027907367390867292,0.69492592341964
0.01,43,107,0.027907367390867292,0.69492592341964
0.01,43,108,0.027907367390867292,0.69492592341964
0.01,43,109,0.027907367390867292,0.69492592341964
0.01,43,110,0.027907367390867292,0.69492592341964
0.01,43,111,0.027907367390867292,0.69492592341964
0.01,43,112,0.027907367390867292,0.69492592341964
0.01,43,113,0.027907367390867292,0.69492592341964
0.01,43,114,0.027907367390867292,0.69492592341964
0.01,43,115,0.027907367390867292,0.69492592341964
0.01,43,116,0.027907367390867292,0.69492592341964
0.01,43,117,0.027907367390867292,0.69492592341964
0.01,43,118,0.027907367390867292,0.69492592341964
0.01,43,119,0.027907367390867292,0.69492592341964
0.01,43,120,0.027907367390867292,0.69492592341964
0.01,43,121,0.027907367390867292,0.69492592341964
0.01,43,122,0.027907367390867292,0.69492592341964
0.01,43,123,0.027907367390867292,0.69492592341964
0.01,43,124,0.027907367390867292,0.69492592341964
0.01,43,125,0.027907367390867292,0.69492592341964
0.01,43,126,0.027907367390867292,0.69492592341964
0.01,43,127,0.027907367390867292,0.69492592341964
0.01,43,128,0.027907367390867292,0.69492592341964
0.01,43,129,0.027907367390867292,0.69492592341964
0.01,43,130,0.027907367390867292,0.69492592341964
0.01,43,131,0.027907367390867292,0.69492592341964
0.01,43,132,0.027907367390867292,0.69492592341964
0.01,43,133,0.027907367390867292,0.69492592341964
0.01,43,134,0.027907367390867292,0.69492592341964
0.01,43,135,0.027907367390867292,0.69492592341964
0.01,43,136,0.027907367390867292,0.69492592341964
0.01,43,137,0.027907367390867292,0.69492592341964
0.01,43,138,0.027907367390867292,0.69492592341964
0.01,43,139,0.027907367390867292,0.69492592341964
0.01,43,140,0.027907367390867292,0.69492592341964
0.01,43,141,0.027907367390867292,0.69492592341964
0.01,43,142,0.027907367390867292,0.69492592341964
0.01,43,143,0.027907367390867292,0.69492592341964
0.01,43,144,0.027907367390867292,0.69492592341964
0.01,43,145,0.027907367390867292,0.69492592341964
0.01,43,146,0.027907367390867292,0.69492592341964
0.01,43,147,0.027907367390867292,0.69492592341964
0.01,43,148,0.027907367390867292,0.69492592341964
0.01,43,149,0.027907367390867292,0.69492592341964
0.01,43,150,0.027907367390867292,0.69492592341964
0.01,43,151,0.027907367390867292,0.69492592341964
0.01,43,152,0.027907367390867292,0.69492592341964
0.01,43,153,0.027907367390867292,0.69492592341964
0.01,43,154,0.027907367390867292,0.69492592341964
0.01,43,155,0.027907367390867292,0.69492592341964
0.01,43,156,0.027907367390867292,0.69492592341964
0.01,43,157,0.027907367390867292,0.69492592341964
0.01,43,158,0.027907367390867292,0.69492592341964
0.01,43,159,0.027907367390867292,0.69492592341964
0.01,43,160,0.027907367390867292,0.69492592341964
0.01,43,161,0.027907367390867292,0.69492592341964
0.01,43,162,0.027907367390867292,0.69492592341964
0.01,43,163,0.027907367390867292,0.69492592341964
0.01,43,164,0.027907367390867292,0.69492592341964
0.01,43,165,0.027907367390867292,0.69492592341964
0.01,43,166,0.027907367390867292,0.69492592341964
0.01,43,167,0.027907367390867292,0.69492592341964
0.01,43,168,0.027907367390867292,0.69492592341964
0.01,43,169,0.027907367390867292,0.69492592341964
0.01,43,170,0.027907367390867292,0.69492592341964
0.01,43,171,0.027907367390867292,0.69492592341964
0.01,43,172,0.027907367390867292,0.69492592341964
0.01,43,173,0.027907367390867292,0.69492592341964
0.01,43,174,0.027907367390867292,0.69492592341964
0.01,43,175,0.027907367390867292,0.69492592341964
0.01,43,176,0.027907367390867292,0.69492592341964
0.01,43,177,0.027907367390867292,0.69492592341964
0.01,43,178,0.027907367390867292,0.69492592341964
0.01,43,179,0.027907367390867292,0.69492592341964
0.01,43,180,0.027907367390867292,0.69492592341964
0.01,43,181,0.027907367390867292,0.69492592341964
0.01,43,182,0.027907367390867292,0.69492592341964
0.01,43,183,0.027907367390867292,0.69492592341964
0.01,43,184,0.027907367390867292,0.69492592341964
0.01,43,185,0.027907367390867292,0.69492592341964
0.01,43,186,0.027907367390867292,0.69492592341964
0.01,43,187,0.027907367390867292,0.69492592341964
0.01,43,188,0.027907367390867292,0.69492592341964
0.01,43,189,0.027907367390867292,0.69492592341964
0.01,43,190,0.027907367390867292,0.69492592341964
0.01,43,191,0.027907367390867292,0.69492592341964
0.01,43,192,0.027907367390867292,0.69492592341964
0.01,43,193,0.027907367390867292,0.69492592341964
0.01,43,194,0.027907367390867292,0.69492592341964
0.01,43,195,0.027907367390867292,0.69492592341964
0.01,43,196,0.027907367390867292,0.69492592341964
0.01,43,197,0.027907367390867292,0.69492592341964
0.01,43,198,0.027907367390867292,0.69492592341964
0.01,43,199,0.027907367390867292,0.69492592341964
0.01,43,200,0.027907367390867292,0.69492592341964
0.01,43,201,0.027907367390867292,0.69492592341964
0.01,43,202,0.027907367390867292,0.69492592341964
0.01,43,203,0.027907367390867292,0.69492592341964
0.01,43,204,0.027907367390867292,0.69492592341964
0.01,43,205,0.027907367390867292,0.69492592341964
0.01,43,206,0.027907367390867292,0.69492592341964
0.01,43,207,0.027907367390867292,0.69492592341964
0.01,43,208,0.027907367390867292,0.69492592341964
0.01,43,209,0.027907367390867292,0.69492592341964
0.01,43,210,0.027907367390867292,0.69492592341964
0.01,43,211,0.027907367390867292,0.69492592341964
0.01,43,212,0.027907367390867292,0.69492592341964
0.01,43,213,0.027907367390867292,0.69492592341964
0.01,43,214,0.027907367390867292,0.69492592341964
0.01,43,215,0.027907367390867292,0.69492592341964
0.01,43,216,0.027907367390867292,0.69492592341964
0.01,43,217,0.027907367390867292,0.69492592341964
0.01,43,218,0.027907367390867292,0.69492592341964
0.01,43,219,0.027907367390867292,0.69492592341964
0.01,43,220,0.027907367390867292,0.69492592341964
0.01,43,221,0.027907367390867292,0.69492592341964
0.01,43,222,0.027907367390867292,0.69492592341964
0.01,43,223,0.027907367390867292,0.69492592341964
0.01,43,224,0.027907367390867292,0.69492592341964
0.01,43,225,0.027907367390867292,0.69492592341964
0.01,43,226,0.027907367390867292,0.69492592341964
0.01,43,227,0.027907367390867292,0.69492592341964
0.01,43,228,0.027907367390867292,0.69492592341964
0.01,43,229,0.027907367390867292,0.69492592341964
0.01,43,230,0.027907367390867292,0.69492592341964
0.01,43,231,0.027907367390867292,0.69492592341964
0.01,43,232,0.027907367390867292,0.69492592341964
0.01,43,233,0.027907367390867292,0.69492592341964
0.01,43,234,0.027907367390867292,0.69492592341964
0.01,43,235,0.027907367390867292,0.69492592341964
0.01,43,236,0.027907367390867292,0.69492592341964
0.01,43,237,0.027907367390867292,0.69492592341964
0.01,43,238,0.027907367390867292,0.69492592341964
0.01,43,239,0.027907367390867292,0.69492592341964
0.01,43,240,0.027907367390867292,0.69492592341964
0.01,43,241,0.027907367390867292,0.69492592341964
0.01,43,242,0.027907367390867292,0.69492592341964
0.01,43,243,0.027907367390867292,0.69492592341964
0.01,43,244,0.027907367390867292,0.69492592341964
0.01,43,245,0.027907367390867292,0.69492592341964
0.01,43,246,0.027907367390867292,0.69492592341964
0.01,43,247,0.027907367390867292,0.69492592341964
0.01,43,248,0.027907367390867292,0.69492592341964
0.01,43,249,0.027907367390867292,0.69492592341964
0.1,44,0,0.04454569339436493,0.5130412665737516
0.1,44,1,0.04454569339436493,0.5130412665737516
0.1,44,2,0.04454569339436493,0.5130412665737516
0.1,44,3,0.04454569339436493,0.5130412665737516
0.1,44,4,0.04454569339436493,0.5130412665737516
0.1,44,5,0.04454569339436493,0.5130412665737516
0.1,44,6,0.04454569339436493,0.5130412665737516
0.1,44,7,0.04454569339436493,0.5130412665737516
0.1,44,8,0.04454569339436493,0.5130412665737516
0.1,44,9,0.04454569339436493,0.5130412665737516
0.1,44,10,0.04454569339436493,0.5130412665737516
0.1,44,11,0.04454569339436493,0.5130412665737516
0.1,44,12,0.04454569339436493,0.5130412665737516
0.1,44,13,0.04454569339436493,0.5130412665737516
0.1,44,14,0.04454569339436493,0.5130412665737516
0.1,44,15,0.04454569339436493,0.5130412665737516
0.1,44,16,0.04454569339436493,0.5130412665737516
0.1,44,17,0.04454569339436493,0.5130412665737516
0.1,44,18,0.04454569339436493,0.5130412665737516
0.1,44,19,0.04454569339436493,0.5130412665737516
0.1,44,20,0.04454569339436493,0.5130412665737516
0.1,44,21,0.04454569339436493,0.5130412665737516
0.1,44,22,0.04454569339436493,0.5130412665737516
0.1,44,23,0.04454569339436493,0.5130412665737516
0.1,44,24,0.04454569339436493,0.5130412665737516
0.1,44,25,0.04454569339436493,0.5130412665737516
0.1,44,26,0.04454569339436493,0.5130412665737516
0.1,44,27,0.04454569339436493,0.5130412665737516
0.1,44,28,0.04454569339436493,0.5130412665737516
0.1,44,29,0.04454569339436493,0.5130412665737516
0.1,44,30,0.04454569339436493,0.5130412665737516
0.1,44,31,0.04454569339436493,0.5130412665737516
0.1,44,32,0.04454569339436493,0.5130412665737516
0.1,44,33,0.04454569339436493,0.5130412665737516
0.1,44,34,0.04454569339436493,0.5130412665737516
0.1,44,35,0.04454569339436493,0.5130412665737516
0.1,44,36,0.04454569339436493,0.5130412665737516
0.1,44,37,0.04454569339436493,0.5130412665737516
0.1,44,38,0.04454569339436493,0.5130412665737516
0.1,44,39,0.04454569339436493,0.5130412665737516
0.1,44,40,0.04454569339436493,0.5130412665737516
0.1,44,41,0.04454569339436493,0.5130412665737516
0.1,44,42,0.04454569339436493,0.5130412665737516
0.1,44,43,0.04454569339436493,0.5130412665737516
0.1,44,44,0.04454569339436493,0.5130412665737516
0.1,44,45,0.04454569339436493,0.5130412665737516
0.1,44,46,0.04454569339436493,0.5130412665737516
0.1,44,47,0.04454569339436493,0.5130412665737516
0.1,44,48,0.04454569339436493,0.5130412665737516
0.1,44,49,0.04454569339436493,0.5130412665737516
0.1,44,50,0.04454569339436493,0.5130412665737516
0.1,44,51,0.04454569339436493,0.5130412665737516
0.1,44,52,0.04454569339436493,0.5130412665737516
0.1,44,53,0.04454569339436493,0.5130412665737516
0.1,44,54,0.04454569339436493,0.5130412665737516
0.1,44,55,0.04454569339436493,0.5130412665737516
0.1,44,56,0.04454569339436493,0.5130412665737516
0.1,44,57,0.04454569339436493,0.5130412665737516
0.1,44,58,0.04454569339436493,0.5130412665737516
0.1,44,59,0.04454569339436493,0.5130412665737516
0.1,44,60,0.04454569339436493,0.5130412665737516
0.1,44,61,0.04454569339436493,0.5130412665737516
0.1,44,62,0.04454569339436493,0.5130412665737516
0.1,44,63,0.04454569339436493,0.5130412665737516
0.1,44,64,0.04454569339436493,0.5130412665737516
0.1,44,65,0.04454569339436493,0.5130412665737516
0.1,44,66,0.04454569339436493,0.5130412665737516
0.1,44,67,0.04454569339436493,0.5130412665737516
0.1,44,68,0.04454569339436493,0.5130412665737516
0.1,44,69,0.04454569339436493,0.5130412665737516
0.1,44,70,0.04454569339436493,0.5130412665737516
0.1,44,71,0.04454569339436493,0.5130412665737516
0.1,44,72,0.04454569339436493,0.5130412665737516
0.1,44,73,0.04454569339436493,0.5130412665737516
0.1,44,74,0.04454569339436493,0.5130412665737516
0.1,44,75,0.04454569339436493,0.5130412665737516
0.1,44,76,0.04454569339436493,0.5130412665737516
0.1,44,77,0.04454569339436493,0.5130412665737516
0.1,44,78,0.04454569339436493,0.5130412665737516
0.1,44,79,0.04454569339436493,0.5130412665737516
0.1,44,80,0.04454569339436493,0.5130412665737516
0.1,44,81,0.04454569339436493,0.5130412665737516
0.1,44,82,0.04454569339436493,0.5130412665737516
0.1,44,83,0.04454569339436493,0.5130412665737516
0.1,44,84,0.04454569339436493,0.5130412665737516
0.1,44,85,0.04454569339436493,0.5130412665737516
0.1,44,86,0.04454569339436493,0.5130412665737516
0.1,44,87,0.04454569339436493,0.5130412665737516
0.1,44,88,0.04454569339436493,0.5130412665737516
0.1,44,89,0.04454569339436493,0.5130412665737516
0.1,44,90,0.04454569339436493,0.5130412665737516
0.1,44,91,0.04454569339436493,0.5130412665737516
0.1,44,92,0.04454569339436493,0.5130412665737516
0.1,44,93,0.04454569339436493,0.5130412665737516
0.1,44,94,0.04454569339436493,0.5130412665737516
