recall,precision,threshold
0.4372842347525892,1.0,0.993765066449516
0.43843498273878023,1.0,0.9937592593513784
0.43958573072497126,1.0,0.9937188377945146
0.4407364787111623,1.0,0.9936932013949454
0.44188722669735325,1.0,0.9936656435230272
0.4430379746835443,1.0,0.993659942998084
0.4441887226697353,1.0,0.9936545906943604
0.44533947065592633,1.0,0.9936359616924292
0.44649021864211735,1.0,0.993596440641679
0.4476409666283084,1.0,0.9935761847959084
0.4487917146144994,1.0,0.9935588436071614
0.44994246260069043,1.0,0.9935331711876484
0.45109321058688145,1.0,0.9935152517863608
0.4522439585730725,1.0,0.9934177020187172
0.4533947065592635,1.0,0.9934156413926128
0.45454545454545453,1.0,0.9934025568236255
0.45569620253164556,1.0,0.9933985247917676
0.4568469505178366,1.0,0.9933694165134916
0.4579976985040276,1.0,0.9933103879064706
0.45914844649021863,1.0,0.9932798406658084
0.46029919447640966,1.0,0.9932681778768088
0.4614499424626007,1.0,0.993246384911328
0.4626006904487917,1.0,0.9932175572962854
0.46375143843498273,1.0,0.9932031626966616
0.46490218642117376,1.0,0.9931281865034398
0.4660529344073648,1.0,0.9931227607611236
0.4672036823935558,1.0,0.9931211865969152
0.46835443037974683,1.0,0.9930897285611872
0.46950517836593786,1.0,0.992988300673616
0.4706559263521289,1.0,0.992987689111235
0.4718066743383199,1.0,0.9929755724830608
0.47295742232451093,1.0,0.9929569429448376
0.47410817031070196,1.0,0.9928303652324164
0.475258918296893,1.0,0.9926578049586042
0.476409666283084,1.0,0.992632206838594
0.47756041426927504,1.0,0.9926217749400728
0.47871116225546606,1.0,0.9925763660476912
0.4798619102416571,1.0,0.9925526906072852
0.4810126582278481,1.0,0.9924879573946
0.48216340621403914,1.0,0.9924825338870016
0.48331415420023016,1.0,0.992457817318659
0.4844649021864212,1.0,0.9924105877250096
0.4856156501726122,1.0,0.9923694656987236
0.48676639815880324,1.0,0.9923420597962136
0.48791714614499426,1.0,0.9922036985559636
0.4890678941311853,1.0,0.9920484082723292
0.4902186421173763,1.0,0.9919585485195987
0.49136939010356734,1.0,0.9919428194785072
0.49252013808975836,1.0,0.99189289247513
0.4936708860759494,1.0,0.9918877321957772
0.4948216340621404,1.0,0.9917564876486968
0.49597238204833144,1.0,0.991729975062976
0.49712313003452246,1.0,0.9917199733284636
0.4982738780207135,1.0,0.9914551846623988
0.4994246260069045,1.0,0.9913555487906326
0.5005753739930955,1.0,0.9913061551886188
0.5017261219792866,1.0,0.9912954511019528
0.5028768699654775,1.0,0.9911283000310992
0.5040276179516686,1.0,0.9910984964533688
0.5051783659378596,1.0,0.9910875361168192
0.5063291139240507,1.0,0.9910807286168858
0.5074798619102416,1.0,0.9910693939611128
0.5086306098964327,1.0,0.9910260818580464
0.5097813578826237,1.0,0.9909934736495992
0.5109321058688148,1.0,0.9909215960716434
0.5120828538550057,1.0,0.9907871441714652
0.5132336018411968,1.0,0.9906223736670589
0.5143843498273878,1.0,0.9906030494075252
0.5155350978135789,1.0,0.9905411620495792
0.5166858457997698,1.0,0.990209444586673
0.5178365937859609,1.0,0.9900859308846964
0.5189873417721519,1.0,0.9900313205968584
0.520138089758343,1.0,0.9900037897368617
0.5212888377445339,1.0,0.989956280027555
0.522439585730725,1.0,0.9899433710550428
0.523590333716916,1.0,0.9899398309204216
0.5247410817031071,1.0,0.9899196552349716
0.525891829689298,1.0,0.9898898419375484
0.5270425776754891,1.0,0.989881710632926
0.5281933256616801,1.0,0.9898136947602014
0.5293440736478712,1.0,0.9896680307744666
0.5304948216340621,1.0,0.989573166056607
0.5316455696202531,1.0,0.9895436912993965
0.5327963176064442,1.0,0.9894750170017232
0.5339470655926352,1.0,0.9894653152299384
0.5350978135788262,1.0,0.989406001816943
0.5362485615650172,1.0,0.9894031747569356
0.5373993095512083,1.0,0.9892281683541072
0.5385500575373993,1.0,0.9891636211834308
0.5397008055235903,1.0,0.9891090138340378
0.5408515535097813,1.0,0.9890220818193388
0.5420023014959724,1.0,0.988991352279992
