fpr,tpr,threshold
0.0,0.5327963176064442,0.9897052369283416
0.0,0.5339470655926352,0.9896435338764478
0.0,0.5350978135788262,0.9896284597160966
0.0,0.5362485615650172,0.9896176008241472
0.0,0.5373993095512083,0.9893242565774912
0.0,0.5385500575373993,0.9893221428843604
0.0,0.5397008055235903,0.9892017674622368
0.0,0.5408515535097813,0.9891933748880336
0.0,0.5420023014959724,0.989181280655341
0.0,0.5431530494821634,0.9890460728497256
0.0,0.5443037974683544,0.9890085915877704
0.0,0.5454545454545454,0.9885744658527904
0.0,0.5466052934407365,0.9885501061556574
0.0,0.5477560414269275,0.9885375003916782
0.0,0.5489067894131185,0.9885258600736354
0.0,0.5500575373993095,0.9884646267358908
0.0,0.5512082853855006,0.9884367496435328
0.0,0.5523590333716916,0.9883376807506492
0.0,0.5535097813578826,0.9883071622991304
0.0,0.5546605293440736,0.988295681789392
0.0,0.5558112773302647,0.9880940404912004
0.0,0.5569620253164557,0.9878393202594928
0.0,0.5581127733026467,0.9877866969421714
0.00015080681646810435,0.5581127733026467,0.9876880610523984
0.00015080681646810435,0.5592635212888377,0.98765661419267
0.00015080681646810435,0.5604142692750288,0.987493587259352
0.00015080681646810435,0.5615650172612198,0.9874924459204192
0.00015080681646810435,0.5627157652474108,0.9873978754265106
0.00015080681646810435,0.5638665132336018,0.987322489475786
0.00015080681646810435,0.5650172612197929,0.9872307817839688
0.00015080681646810435,0.5661680092059839,0.9871983758463584
0.00015080681646810435,0.567318757192175,0.9871745941352954
0.00015080681646810435,0.5684695051783659,0.986941388227844
0.00015080681646810435,0.569620253164557,0.9869329172780632
0.00015080681646810435,0.570771001150748,0.986863587805756
0.00015080681646810435,0.571921749136939,0.9867015861026286
0.00015080681646810435,0.57307249712313,0.9866287268280908
0.00015080681646810435,0.5742232451093211,0.9865615680530936
0.0003016136329362087,0.5742232451093211,0.9864304526529262
0.0003016136329362087,0.5753739930955121,0.9863289017388988
0.0003016136329362087,0.5765247410817032,0.986235311945992
0.0003016136329362087,0.5776754890678941,0.9862129635502772
0.0003016136329362087,0.5788262370540852,0.986115560787015
0.0003016136329362087,0.5799769850402762,0.9860762875162846
0.0003016136329362087,0.5811277330264673,0.985907552028061
0.0003016136329362087,0.5822784810126582,0.9858701460342284
0.0003016136329362087,0.5834292289988493,0.985818678678392
0.0003016136329362087,0.5845799769850403,0.9857428695692916
0.0003016136329362087,0.5857307249712314,0.9856810988383802
0.0003016136329362087,0.5868814729574223,0.9855670415389016
0.0003016136329362087,0.5880322209436134,0.9855159262254916
0.0003016136329362087,0.5891829689298044,0.9854857552544328
0.0003016136329362087,0.5903337169159953,0.9854529319770196
0.0003016136329362087,0.5914844649021864,0.9852539915822622
0.0003016136329362087,0.5926352128883774,0.985139048328394
0.0003016136329362087,0.5937859608745685,0.9850223622552872
0.0003016136329362087,0.5949367088607594,0.985017078732022
0.0003016136329362087,0.5960874568469505,0.9849002827202514
0.0003016136329362087,0.5972382048331415,0.9848782506475308
0.0003016136329362087,0.5983889528193326,0.984867557522702
0.0003016136329362087,0.5995397008055235,0.984846805709037
0.0003016136329362087,0.6006904487917146,0.9848423469790388
0.0003016136329362087,0.6018411967779056,0.9844096246309576
0.0003016136329362087,0.6029919447640967,0.9843433123536248
0.00045242044940431306,0.6029919447640967,0.9843070461572904
0.00045242044940431306,0.6041426927502876,0.9842587270151189
0.00045242044940431306,0.6052934407364787,0.9842352868916008
0.00045242044940431306,0.6064441887226697,0.984203145791422
0.00045242044940431306,0.6075949367088608,0.9838347878521028
0.00045242044940431306,0.6087456846950517,0.983581902561836
0.00045242044940431306,0.6098964326812428,0.9834988128975038
0.00045242044940431306,0.6110471806674338,0.9834526923678883
0.00045242044940431306,0.6121979286536249,0.9833392246527268
0.00045242044940431306,0.6133486766398158,0.9831404472480512
0.00045242044940431306,0.6144994246260069,0.983012941703908
0.00045242044940431306,0.6156501726121979,0.982857860640382
